Etablissement d'accueil;MEF STAT 11;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Demandes vœux 1;Famille de métiers;nb_apparitions_uai_mefstat;mef_stat_terminale
0693566B;23210023224;N;ST;6;6;;1;
0693566B;23210023325;N;ST;3;3;;1;
0693566B;23210023326;N;ST;5;3;;1;
0693566B;23210023327;N;ST;5;5;;1;
0693566B;23210023447;N;ST;10;6;;1;
0693566B;23210025524;N;ST;12;11;;1;
0693566B;23810020008;N;ST;15;4;;1;23830020008
0693566B;23820022707;N;ST;15;13;;1;23830022707
0693734J;23210022139;N;ST;12;14;;1;
0693734J;23210022142;N;ST;12;21;;1;
0693734J;23810030003;N;ST;32;43;;1;23830030003
0693734J;23810033404;N;ST;24;26;;1;23830033404
0693734J;23820022106;N;ST;12;14;HOTELLERIE RESTAURATION;1;23830022106
0693734J;23820030004;N;ST;32;41;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0693734J;23820033003;N;ST;15;17;;1;23830033003
0693734J;23820033004;N;ST;30;33;;1;23830033004
0693734J;23820033403;N;ST;12;8;HOTELLERIE RESTAURATION;1;23830033403
0693786R;23210022139;N;ST;12;9;;1;
0693786R;23210022142;N;ST;12;3;;1;
0693786R;23210033412;N;ST;12;4;;1;
0693786R;23810033404;N;ST;48;16;;1;23830033404
0700009E;23810030003;N;ST;30;17;;1;23830030003
0700009E;23820030004;N;ST;15;24;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0700011G;23110025433;N;ST;10;6;;1;
0700011G;23210025434;N;ST;6;24;;2;
0700011G;23210025434;N;ST;4;4;;2;
0700011G;23220025434;N;ST;0;0;;1;
0700011G;23810025222;N;ST;80;112;;1;23830025222
0700011G;23810025408;N;ST;20;17;;1;23830025408
0700011G;23810031107;N;ST;60;70;;1;23830031107
0700011G;23820025214;N;ST;60;44;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0700011G;23820025216;N;ST;20;31;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025216
0700011G;23820025408;N;ST;20;14;;1;23830025408
0700011G;23820031107;N;ST;60;69;;1;23830031107
0700018P;23210025524;N;ST;15;12;;1;
0700018P;23810020008;N;ST;24;22;;1;23830020008
0700018P;23810020104;N;ST;24;14;;1;23830020104
0700018P;23820025012;N;ST;24;14;;1;23830025012
0700018P;23820025510;N;ST;24;19;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0700038L;23210022714;N;ST;12;10;;1;
0700038L;23210025437;N;ST;6;7;;1;
0700038L;23210025438;N;ST;6;0;;1;
0700038L;23210025439;N;ST;12;9;;1;
0700038L;23810020008;N;ST;48;34;;1;23830020008
0700038L;23810020103;N;ST;12;9;;1;23830020103
0700038L;23810020104;N;ST;12;2;;1;23830020104
0700038L;23820025012;N;ST;12;11;;1;23830025012
0700038L;23820025411;N;ST;12;22;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0700038L;23820025510;N;ST;12;10;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0700038L;23820025513;N;ST;12;7;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0700038L;23820025514;N;ST;12;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0700038L;23820025517;N;ST;12;13;;1;23830025517
0700076C;23810030003;N;ST;15;8;;1;23830030003
0700076C;23810031211;N;ST;23;33;;1;23830031211
0700076C;23810033005;N;ST;28;27;;1;23830033005
0700077D;23210031224;N;ST;10;8;;1;
0700077D;23210033205;N;ST;21;11;;1;
0700827U;23811021001;N;ST;15;25;;1;23831021001
0700827U;23811021112;N;ST;15;25;;1;23831021112
0700827U;23811033001;N;ST;27;17;;1;23831033001
0700882D;23210022139;N;ST;9;21;;2;
0700882D;23210022139;N;ST;3;2;;2;
0700882D;23210033412;N;ST;9;9;;2;
0700882D;23210033412;N;ST;3;3;;2;
0700882D;23220022139;N;ST;0;0;;1;
0700882D;23810030003;N;ST;15;13;;1;23830030003
0700882D;23810031211;N;ST;60;82;;1;23830031211
0700882D;23810033005;N;ST;30;43;;1;23830033005
0700882D;23810033404;N;ST;36;35;;1;23830033404
0700882D;23820022106;N;ST;24;19;HOTELLERIE RESTAURATION;1;23830022106
0700882D;23820030004;N;ST;15;11;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0700882D;23820031212;N;ST;15;4;RELATION CLIENT;1;23830031212
0700882D;23820031213;N;ST;30;39;RELATION CLIENT;1;23830031213
0700882D;23820031214;N;ST;15;16;RELATION CLIENT;1;23830031214
0700882D;23820033004;N;ST;30;32;;1;23830033004
0700882D;23820033403;N;ST;12;11;HOTELLERIE RESTAURATION;1;23830033403
0700905D;23810020103;N;ST;24;14;;1;23830020103
0700905D;23820025014;N;ST;24;19;;1;23830025014
0700947Z;23211033003;N;ST;18;15;;1;
0700947Z;23811033001;N;ST;39;10;;1;23831033001
0700954G;23211021130;N;ST;20;16;;1;
0700954G;23811022103;N;ST;20;10;;1;23831022103
0700955H;23811021001;N;ST;35;16;;1;23831021001
0700955H;23811021112;N;ST;25;4;;1;23831021112
0700956J;23211021405;N;ST;16;6;;1;
0700956J;23811033001;N;ST;24;11;;1;23831033001
0700957K;23211033003;N;ST;30;16;;1;
0700957K;23811021404;N;ST;30;14;;1;23831021404
0700958L;23811021112;N;ST;24;5;;1;23831021112
0700958L;23811033001;N;ST;24;5;;1;23831033001
0701001H;23210031224;N;ST;11;6;;1;
0701001H;23810031211;N;ST;32;15;;1;23830031211
0701035V;23810020008;N;ST;30;38;;1;23830020008
0701035V;23820022706;N;ST;15;10;;1;23830022706
0701035V;23820022707;N;ST;15;15;;1;23830022707
0701053P;23211021130;N;ST;18;4;;1;
0701053P;23811021114;N;ST;18;3;;1;23831021114
0701053P;23811021404;N;ST;24;1;;1;23831021404
0701078S;23210020006;N;ST;7;14;;1;
0701078S;23210022142;N;ST;5;5;;1;
0701078S;23210023224;N;ST;12;15;;1;
0701078S;23210023325;N;ST;12;10;;1;
0701078S;23210033411;N;ST;8;3;;2;
0701078S;23210033411;N;ST;4;3;;2;
0701078S;23810023409;N;ST;15;14;;1;23830023409
0701078S;23810030003;N;ST;15;11;;1;23830030003
0701078S;23810031211;N;ST;30;41;;1;23830031211
0701078S;23810033005;N;ST;15;25;;1;23830033005
0701078S;23810033404;N;ST;24;30;;1;23830033404
0701078S;23820022106;N;ST;12;13;HOTELLERIE RESTAURATION;1;23830022106
0701078S;23820023405;N;ST;12;6;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0701078S;23820023407;N;ST;12;4;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023407
0701078S;23820030004;N;ST;15;16;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0701078S;23820031213;N;ST;15;16;RELATION CLIENT;1;23830031213
0701078S;23820031214;N;ST;15;13;RELATION CLIENT;1;23830031214
0701078S;23820033003;N;ST;15;11;;1;23830033003
0701078S;23820033403;N;ST;12;13;HOTELLERIE RESTAURATION;1;23830033403
0710001R;23210023447;N;ST;12;8;;1;
0710001R;23810020104;N;ST;12;4;;1;23830020104
0710001R;23810023409;N;ST;24;30;;1;23830023409
0710001R;23810024202;N;ST;12;1;;1;23830024202
0710001R;23820023405;N;ST;13;13;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0710001R;23820023408;N;ST;12;12;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023408
0710001R;23820024202;N;ST;12;4;;1;23830024202
0710001R;23820025012;N;ST;12;9;;1;23830025012
0710010A;23810030003;N;ST;30;47;;1;23830030003
0710010A;23820030004;N;ST;29;33;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0710012C;23210025437;N;ST;12;7;;1;
0710012C;23810020008;N;ST;48;85;;1;23830020008
0710012C;23810020103;N;ST;24;25;;1;23830020103
0710012C;23810020104;N;ST;24;20;;1;23830020104
0710012C;23810022503;N;ST;12;7;;1;23830022503
0710012C;23820022503;N;ST;12;7;;1;23830022503
0710012C;23820025012;N;ST;24;30;;1;23830025012
0710012C;23820025013;N;ST;12;7;;1;23830025013
0710012C;23820025411;N;ST;12;18;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0710012C;23820025510;N;ST;24;30;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0710012C;23820025514;N;ST;13;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0710012C;23820025515;N;ST;11;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0710018J;23210031224;N;ST;12;17;;1;
0710018J;23810030003;N;ST;12;7;;1;23830030003
0710018J;23810033005;N;ST;30;23;;1;23830033005
0710018J;23820030004;N;ST;12;14;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0710018J;23820033003;N;ST;15;11;;1;23830033003
0710018J;23820033004;N;ST;15;15;;1;23830033004
0710026T;23810020008;N;ST;15;15;;1;23830020008
0710026T;23810020103;N;ST;39;19;;1;23830020103
0710026T;23810024203;N;ST;15;8;;1;23830024203
0710026T;23810030003;N;ST;18;12;;1;23830030003
0710026T;23810031211;N;ST;24;35;;1;23830031211
0710026T;23810033605;N;ST;30;58;;1;23830033605
0710026T;23810034305;N;ST;15;14;;1;23830034305
0710026T;23820024203;N;ST;15;18;;1;23830024203
0710026T;23820025014;N;ST;15;10;;1;23830025014
0710026T;23820025411;N;ST;24;19;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0710026T;23820025510;N;ST;15;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0710026T;23820030004;N;ST;18;21;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0710026T;23820031213;N;ST;24;30;RELATION CLIENT;1;23830031213
0710026T;23820033603;N;ST;15;14;BEAUTE ET BIEN ETRE;1;23830033603
0710026T;23820033604;N;ST;15;13;BEAUTE ET BIEN ETRE;1;23830033604
0710026T;23820034305;N;ST;15;11;;1;23830034305
0710042K;23210022142;N;ST;10;14;;1;
0710042K;23210033411;N;ST;10;8;;1;
0710042K;23810020104;N;ST;15;3;;1;23830020104
0710042K;23810030003;N;ST;24;18;;1;23830030003
0710042K;23820025012;N;ST;15;14;;1;23830025012
0710042K;23820030004;N;ST;12;19;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0710042K;23820031114;N;ST;12;7;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031114
0710048S;23210025218;N;ST;10;26;;1;
0710048S;23210025223;N;ST;10;5;;1;
0710048S;23210025524;N;ST;12;19;;1;
0710048S;23210032227;N;ST;15;38;;1;
0710048S;23810020006;N;ST;12;9;;1;23830020006
0710048S;23810020008;N;ST;36;50;;1;23830020008
0710048S;23810020103;N;ST;8;10;;1;23830020103
0710048S;23810020104;N;ST;8;9;;1;23830020104
0710048S;23810023404;N;ST;12;7;;1;23830023404
0710048S;23810025222;N;ST;40;67;;1;23830025222
0710048S;23820022706;N;ST;12;6;;1;23830022706
0710048S;23820022707;N;ST;12;18;;1;23830022707
0710048S;23820023404;N;ST;12;11;;1;23830023404
0710048S;23820025012;N;ST;8;8;;1;23830025012
0710048S;23820025014;N;ST;8;6;;1;23830025014
0710048S;23820025214;N;ST;10;12;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0710048S;23820025219;N;ST;10;15;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025219
0710048S;23820025220;N;ST;10;8;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025220
0710048S;23820025221;N;ST;10;10;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025221
0710048S;23820025406;N;ST;12;10;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
0710048S;23820025510;N;ST;12;17;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0710048S;23C10023304;N;ST;15;12;;1;
0710080B;23210022139;N;ST;12;23;;1;
0710080B;23210022142;N;ST;12;14;;1;
0710080B;23210024007;N;ST;14;5;;1;
0710080B;23210033412;N;ST;12;12;;1;
0710080B;23810030003;N;ST;24;36;;1;23830030003
0710080B;23810031211;N;ST;48;83;;1;23830031211
0710080B;23810033404;N;ST;48;43;;1;23830033404
0710080B;23820022106;N;ST;24;29;HOTELLERIE RESTAURATION;1;23830022106
0710080B;23820030004;N;ST;24;30;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0710080B;23820031212;N;ST;24;13;RELATION CLIENT;1;23830031212
0710080B;23820031213;N;ST;24;45;RELATION CLIENT;1;23830031213
0710080B;23820031214;N;ST;0;0;RELATION CLIENT;1;23830031214
0710080B;23820033403;N;ST;24;19;HOTELLERIE RESTAURATION;1;23830033403
0710087J;23210025218;N;ST;10;19;;1;
0710087J;23210025524;N;ST;12;10;;1;
0710087J;23810020104;N;ST;12;0;;1;23830020104
0710087J;23810025222;N;ST;10;13;;1;23830025222
0710087J;23810025307;N;ST;24;20;;1;23830025307
0710087J;23820025012;N;ST;12;11;;1;23830025012
0710087J;23820025214;N;ST;10;14;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0710087J;23820025303;N;ST;12;16;AERONAUTIQUE;1;23830025303
0710087J;23820025305;N;ST;12;3;AERONAUTIQUE;1;23830025305
0711050F;23210023224;N;ST;10;5;;1;
0711050F;23210023327;N;ST;10;17;;1;
0711050F;23211021130;N;ST;10;7;;1;
0711050F;23211021405;N;ST;10;13;;1;
0711067Z;23811021112;N;ST;16;12;;1;23831021112
0711067Z;23811022103;N;ST;16;10;;1;23831022103
0711068A;23811021112;N;ST;50;46;;1;23831021112
0711073F;23811021112;N;ST;24;11;;1;23831021112
0711073F;23811021404;N;ST;35;26;;1;23831021404
0711120G;23211033003;N;ST;27;20;;1;
0711120G;23811033001;N;ST;19;10;;1;23831033001
0711249X;23810020008;N;ST;12;13;;1;23830020008
0711322B;23210023324;N;ST;10;13;;1;
0711322B;23210023327;N;ST;10;13;;1;
0711322B;23210023447;N;ST;10;7;;1;
0711322B;23210025218;N;ST;10;38;;1;
0711322B;23210025434;N;ST;10;12;;1;
0711322B;23210031118;N;ST;12;30;;1;
0711322B;23210031122;N;ST;12;15;;1;
0711322B;23810020006;N;ST;24;16;;1;23830020006
0711322B;23810020008;N;ST;12;18;;1;23830020008
0711322B;23810023409;N;ST;12;7;;1;23830023409
0711322B;23810025222;N;ST;30;50;;1;23830025222
0711322B;23810025408;N;ST;10;11;;1;23830025408
0711322B;23810030003;N;ST;24;24;;1;23830030003
0711322B;23810031107;N;ST;24;41;;1;23830031107
0711322B;23820022707;N;ST;12;15;;1;23830022707
0711322B;23820023203;N;ST;12;8;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0711322B;23820023304;N;ST;12;13;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0711322B;23820023405;N;ST;12;11;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0711322B;23820025214;N;ST;30;36;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0711322B;23820025408;N;ST;10;8;;1;23830025408
0711322B;23820031106;N;ST;12;19;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
0711322B;23820031107;N;ST;24;24;;1;23830031107
0711322B;23820031114;N;ST;12;12;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031114
0711384U;23210025439;N;ST;12;16;;1;
0711384U;23210033411;N;ST;12;16;;1;
0711384U;23210034307;N;ST;11;7;;1;
0711384U;23810020008;N;ST;39;20;;1;23830020008
0711384U;23810020104;N;ST;18;8;;1;23830020104
0711384U;23810031211;N;ST;30;38;;1;23830031211
0711384U;23810033005;N;ST;24;21;;1;23830033005
0711384U;23810034304;N;ST;13;3;;1;23830034304
0711384U;23820022706;N;ST;6;4;;1;23830022706
0711384U;23820025012;N;ST;18;14;;1;23830025012
0711384U;23820025510;N;ST;12;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0711384U;23820025514;N;ST;15;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0711384U;23820025517;N;ST;6;5;;1;23830025517
0711384U;23820031212;N;ST;15;12;RELATION CLIENT;1;23830031212
0711384U;23820031213;N;ST;15;18;RELATION CLIENT;1;23830031213
0711384U;23820033003;N;ST;12;11;;1;23830033003
0711384U;23820033004;N;ST;12;16;;1;23830033004
0711384U;23820034304;N;ST;15;7;;1;23830034304
0711439D;23211033003;N;ST;18;6;;1;
0711439D;23811022103;N;ST;18;1;;1;23831022103
0711439D;23811033001;N;ST;20;8;;1;23831033001
0711441F;23811021112;N;ST;18;6;;1;23831021112
0711441F;23811033001;N;ST;32;13;;1;23831033001
0711452T;23211033003;N;ST;24;20;;1;
0711452T;23811033001;N;ST;18;6;;1;23831033001
0711453U;23811021112;N;ST;18;5;;1;23831021112
0711453U;23811021404;N;ST;16;4;;1;23831021404
0711454V;23811021112;N;ST;24;2;;1;23831021112
0711454V;23811022103;N;ST;24;9;;1;23831022103
0711494N;23810031211;N;ST;36;17;;1;23830031211
0711494N;23810033005;N;ST;15;14;;1;23830033005
0711511G;23811021112;N;ST;32;19;;1;23831021112
0711729U;23210031224;N;ST;15;34;;1;
0711729U;23810024203;N;ST;24;24;;1;23830024203
0711729U;23810031211;N;ST;72;122;;1;23830031211
0711729U;23820024203;N;ST;24;20;;1;23830024203
0711729U;23820031212;N;ST;18;23;RELATION CLIENT;1;23830031212
0711729U;23820031213;N;ST;30;32;RELATION CLIENT;1;23830031213
0711729U;23820031214;N;ST;24;18;RELATION CLIENT;1;23830031214
0711755X;23210022141;N;ST;12;9;;1;
0711755X;23210034405;N;ST;12;10;;1;
0711755X;23810020002;N;ST;15;9;;1;23830020002
0711755X;23810025222;N;ST;15;3;;1;23830025222
0711755X;23810031211;N;ST;54;44;;1;23830031211
0711755X;23810033005;N;ST;30;21;;1;23830033005
0711755X;23810033101;N;ST;15;12;;1;23830033101
0711755X;23810033404;N;ST;30;17;;1;23830033404
0711755X;23810034403;N;ST;12;21;;1;23830034403
0711815M;23811021404;N;ST;32;33;;1;23831021404
0711896A;23210033205;N;ST;30;39;;1;
0711896A;23210033615;N;ST;15;21;;1;
0711896A;23810030003;N;ST;18;5;;1;23830030003
0711896A;23810031211;N;ST;36;14;;1;23830031211
0711896A;23810033005;N;ST;60;35;;1;23830033005
0711896A;23810033605;N;ST;30;33;;1;23830033605
0720003M;23210025439;N;ST;13;7;;1;
0720003M;23810020006;N;ST;12;8;;1;23830020006
0720003M;23810020008;N;ST;24;27;;1;23830020008
0720003M;23810020103;N;ST;12;6;;1;23830020103
0720003M;23810020104;N;ST;24;5;;1;23830020104
0720003M;23810030003;N;ST;18;13;;1;23830030003
0720003M;23820020102;N;ST;4;1;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830020102
0720003M;23820025012;N;ST;20;11;;1;23830025012
0720003M;23820025406;N;ST;9;11;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
0720003M;23820025411;N;ST;7;9;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0720003M;23820025510;N;ST;20;23;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0720003M;23820025513;N;ST;4;3;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0720003M;23820030004;N;ST;14;22;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0720010V;23811021112;N;ST;32;28;;2;23831021112
0720010V;23811021112;N;ST;32;56;;2;23831021112
0720010V;23821021001;N;ST;32;18;MÉTIERS DES PRODUCTIONS ;1;23831021001
0720010V;23821021004;N;ST;32;32;MÉTIERS DES PRODUCTIONS ;1;23831021004
0720013Y;23210022142;N;ST;12;18;;1;
0720013Y;23210023447;N;ST;15;8;;1;
0720013Y;23210025437;N;ST;15;13;;1;
0720013Y;23810020104;N;ST;15;7;;1;23830020104
0720013Y;23810025222;N;ST;30;39;;1;23830025222
0720013Y;23810030003;N;ST;18;9;;1;23830030003
0720013Y;23810031211;N;ST;35;24;;1;23830031211
0720013Y;23820025012;N;ST;15;10;;1;23830025012
0720013Y;23820025216;N;ST;10;17;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025216
0720013Y;23820025221;N;ST;20;16;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025221
0720013Y;23820030004;N;ST;18;14;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0720013Y;23820031213;N;ST;35;33;RELATION CLIENT;1;23830031213
0720013Y;23820033004;N;ST;30;26;;1;23830033004
0720017C;23810020008;N;ST;24;13;;1;23830020008
0720017C;23810020103;N;ST;10;8;;1;23830020103
0720017C;23810020104;N;ST;20;12;;1;23830020104
0720017C;23810025222;N;ST;20;22;;1;23830025222
0720017C;23810030003;N;ST;18;13;;1;23830030003
0720017C;23810031211;N;ST;17;16;;1;23830031211
0720017C;23820020102;N;ST;5;0;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830020102
0720017C;23820025012;N;ST;15;13;;1;23830025012
0720017C;23820025014;N;ST;10;11;;1;23830025014
0720017C;23820025214;N;ST;20;11;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0720017C;23820025510;N;ST;10;2;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0720017C;23820025513;N;ST;12;18;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0720017C;23820030004;N;ST;18;18;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0720017C;23820031212;N;ST;17;21;RELATION CLIENT;1;23830031212
0720021G;23210025524;N;ST;15;10;;1;
0720021G;23210031224;N;ST;15;24;;1;
0720021G;23810020008;N;ST;48;43;;1;23830020008
0720021G;23810020103;N;ST;12;5;;1;23830020103
0720021G;23810020104;N;ST;12;8;;1;23830020104
0720021G;23810030003;N;ST;18;8;;1;23830030003
0720021G;23810031211;N;ST;41;60;;1;23830031211
0720021G;23820020102;N;ST;10;10;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830020102
0720021G;23820025014;N;ST;12;8;;1;23830025014
0720021G;23820025510;N;ST;24;19;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0720021G;23820025513;N;ST;12;6;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0720021G;23820025514;N;ST;12;13;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0720021G;23820030004;N;ST;18;12;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0720021G;23820031212;N;ST;17;14;RELATION CLIENT;1;23830031212
0720021G;23820031213;N;ST;24;28;RELATION CLIENT;1;23830031213
0720027N;23210023445;N;ST;15;6;;1;
0720027N;23210023447;N;ST;15;15;;1;
0720027N;23810020103;N;ST;15;7;;1;23830020103
0720027N;23810031211;N;ST;35;32;;1;23830031211
0720027N;23820025014;N;ST;15;8;;1;23830025014
0720027N;23820031212;N;ST;17;2;RELATION CLIENT;1;23830031212
0720027N;23820031213;N;ST;18;16;RELATION CLIENT;1;23830031213
0720027N;23820033003;N;ST;13;9;;1;23830033003
0720027N;23820033004;N;ST;15;14;;1;23830033004
0720033V;23210020101;N;ST;24;12;;1;
0720033V;23810020008;N;ST;24;71;;1;23830020008
0720033V;23810020103;N;ST;24;11;;1;23830020103
0720033V;23810030003;N;ST;30;65;;1;23830030003
0720033V;23810031211;N;ST;30;35;;1;23830031211
0720033V;23810033104;N;ST;15;15;;1;23830033104
0720033V;23820025014;N;ST;22;17;;1;23830025014
0720033V;23820025515;N;ST;24;37;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0720033V;23820030004;N;ST;29;54;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0720033V;23820031212;N;ST;30;36;RELATION CLIENT;1;23830031212
0720033V;23820033104;N;ST;15;15;;1;23830033104
0720034W;23210022139;N;ST;12;41;;1;
0720034W;23210022141;N;ST;12;43;;1;
0720034W;23210022715;N;ST;15;14;;1;
0720034W;23210023224;N;ST;15;28;;1;
0720034W;23210023322;N;ST;15;3;;1;
0720034W;23210023447;N;ST;15;24;;1;
0720034W;23210033411;N;ST;12;29;;1;
0720034W;23210033412;N;ST;24;20;;1;
0720034W;23210034307;N;ST;15;10;;1;
0720034W;23810020006;N;ST;30;31;;1;23830020006
0720034W;23810020008;N;ST;15;14;;1;23830020008
0720034W;23810023007;N;ST;30;25;;1;23830023007
0720034W;23810023404;N;ST;15;1;;1;23830023404
0720034W;23810023409;N;ST;24;16;;1;23830023409
0720034W;23810033404;N;ST;48;46;;1;23830033404
0720034W;23810033605;N;ST;24;67;;1;23830033605
0720034W;23810034304;N;ST;15;2;;1;23830034304
0720034W;23810034403;N;ST;18;32;;1;23830034403
0720034W;23820022106;N;ST;24;31;HOTELLERIE RESTAURATION;1;23830022106
0720034W;23820022707;N;ST;15;21;;1;23830022707
0720034W;23820023004;N;ST;15;23;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
0720034W;23820023103;N;ST;15;4;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023103
0720034W;23820023203;N;ST;11;14;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0720034W;23820023304;N;ST;10;18;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0720034W;23820023404;N;ST;11;7;;1;23830023404
0720034W;23820023405;N;ST;20;23;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0720034W;23820033003;N;ST;15;22;;1;23830033003
0720034W;23820033004;N;ST;30;39;;1;23830033004
0720034W;23820033403;N;ST;24;21;HOTELLERIE RESTAURATION;1;23830033403
0720034W;23820033604;N;ST;24;24;BEAUTE ET BIEN ETRE;1;23830033604
0720034W;23820034304;N;ST;15;12;;1;23830034304
0720048L;23210023006;N;ST;15;26;;1;
0720048L;23210023445;N;ST;15;11;;1;
0720048L;23810020104;N;ST;24;15;;1;23830020104
0720048L;23810023409;N;ST;15;15;;1;23830023409
0720048L;23810030003;N;ST;18;14;;1;23830030003
0720048L;23810031211;N;ST;35;39;;1;23830031211
0720048L;23820023405;N;ST;11;22;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
