UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0351884H;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;433;Apprentissage;40
0351907H;BTS - Services - Professions immobilières;32211031312;1190;Scolaire;35
0351947B;BTS - Agricole - Développement, animation des territoires ruraux;32212030001;48;Scolaire;27
0352009U;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;2520;Scolaire;70
0352009U;BTS - Services - Services informatiques aux organisations;32211032612;673;Scolaire;35
0352072M;BTS - Services - Commerce International;32211031215;391;Scolaire;34
0352072M;BTS - Services - Tourisme;32211033426;348;Scolaire;35
0352193U;BTS - Agricole - Gestion et protection de la nature - en apprentissage;32212021308;370;Apprentissage;24
0650065T;BTS - Production - Métiers de la chimie;32211022208;73;Scolaire;30
0650065T;BTS - Services - Collaborateur juriste notarial;32211034502;103;Scolaire;18
0650065T;BTS - Services - Management Commercial Opérationnel;32211031213;181;Scolaire;24
0650065T;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;167;Scolaire;18
0650065T;BTS - Services - Gestion de la PME;32211031409;69;Scolaire;12
0650139Y;BTS - Agricole - Technico-commercial - Spécialité produit de la filière bois;32212031201;52;Scolaire;12
0650139Y;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;130;Scolaire;19
0650065T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;168;Scolaire;30
0010099C;FCIL - Secrétaire juridique ;44210099901;24;Scolaire;12
0650028C;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;68;Apprentissage;15
0650028C;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;32211025015;24;Apprentissage;12
0650026A;BTS - Services - Assurance - en apprentissage;32211031311;75;Apprentissage;14
0660010C;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;187;Apprentissage;15
0660010C;BTS - Services - Comptabilité et gestion;32211031408;397;Scolaire;35
0010099C;FCIL - secrétariat médical;44210099901;43;Scolaire;12
0660011D;BTS - Services - Support à l'action managériale;32211032409;252;Scolaire;18
0660011D;BTS - Services - Management Commercial Opérationnel;32211031213;794;Scolaire;36
0660011D;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;737;Scolaire;36
0660011D;BTS - Services - Services informatiques aux organisations;32211032612;256;Scolaire;32
0660011D;BTS - Services - Economie sociale familiale;32211033206;337;Scolaire;35
0660014G;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;146;Scolaire;24
0660014G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;310;Scolaire;24
0752792C;BTS - Services - Gestion de la PME;32211031409;88;Scolaire;30
0660059F;BTS - Services - Commerce International;32211031215;282;Scolaire;36
0660077A;BTS - Production - Bâtiment;32211023012;143;Scolaire;18
0660077A;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211025521;90;Scolaire;18
0660924W;BTS - Services - Management en hôtellerie restauration;32211033422;257;Scolaire;36
0660924W;BTS - Services - Tourisme;32211033426;605;Scolaire;72
0660699B;BTS - Agricole - Métiers du Végétal : Alimentation, Ornement, Environnement;32212021114;96;Scolaire;14
0660699B;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques;32212022117;55;Scolaire;13
0660733N;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;127;Apprentissage;25
0660809W;BTS - Services - Gestion de la PME;32211031409;419;Scolaire;35
0670005S;BTS - Services - Gestion de la PME;32211031409;339;Scolaire;24
0670020H;BTS - Services - Support à l'action managériale;32211032409;283;Scolaire;35
0670020H;BTS - Services - Management Commercial Opérationnel;32211031213;691;Scolaire;35
0670041F;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;267;Scolaire;24
0781779K;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;170;Apprentissage;25
0670071N;BTS - Services - Support à l'action managériale;32211032409;205;Scolaire;24
0670071N;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;650;Scolaire;35
0670071N;BTS - Services - Comptabilité et gestion;32211031408;410;Scolaire;30
0670078W;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;1780;Scolaire;32
0752792C;BTS - Services - Professions immobilières;32211031312;321;Scolaire;30
0752792C;BTS - Services - Communication;32211032003;134;Scolaire;30
0752792C;BTS - Services - Commerce International;32211031215;489;Scolaire;50
0270003G;BTS - Services - Gestion de la PME - en apprentissage;32211031409;27;Apprentissage;2
0610021S;Certificat de Spécialisation - Vendeur-conseil en produits techniques pour l'habitat - en apprentissage;23K00023302;1;Apprentissage;2
0670084C;BTS - Production - Bioqualité;32211022106;262;Scolaire;22
0670084C;BTS - Production - Métiers de la mesure;32211020115;141;Scolaire;24
0670084C;BTS - Production - Bioanalyses et contrôles;32211022207;592;Scolaire;27
0670084C;BTS - Production - Biotechnologies;32211022104;494;Scolaire;30
0670084C;BTS - Services - Analyses de biologie médicale;32211033109;1204;Scolaire;29
0670085D;BTS - Production - Conception de produits industriels;32211020009;215;Scolaire;30
0670085D;BTS - Production - Contrôle industriel et régulation automatique;32211020113;193;Scolaire;24
0670085D;BTS - Production - Systèmes constructifs bois et habitat;32211023412;182;Scolaire;15
0670085D;BTS - Production - Développement et Réalisation Bois;32211023411;188;Scolaire;15
0670085D;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;219;Scolaire;24
0670085D;BTS - Production - Electrotechnique;32211025520;302;Scolaire;60
0670085D;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211025521;285;Scolaire;12
0670086E;BTS - Services - Support à l'action managériale;32211032409;533;Scolaire;35
0670086E;BTS - Services - Commerce International;32211031215;2124;Scolaire;35
0670086E;BTS - Services - Comptabilité et gestion;32211031408;1087;Scolaire;60
0670086E;BTS - Services - Services informatiques aux organisations;32211032612;840;Scolaire;64
0690553B;FCIL - secrétariat médical;44210099901;73;Scolaire;12
0670087F;BTS - Services - Management en hôtellerie restauration;32211033422;353;Scolaire;103
0670089H;BTS - Services - Gestion des transports et logistique associée;32211031103;450;Scolaire;30
0670114K;BTS - Production - Architectures en Métal : conception et Réalisation;32211025416;70;Scolaire;15
0671509B;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;423;Scolaire;15
0671509B;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;84;Scolaire;16
0671636P;BTS - Services - Opticien-Lunetier;32211033107;334;Scolaire;30
0671636P;BTS - Services - Commerce International;32211031215;373;Scolaire;30
0671639T;BTS - Services - Management Commercial Opérationnel;32211031213;311;Scolaire;36
0671639T;BTS - Services - Gestion de la PME;32211031409;260;Scolaire;26
0622110G;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;68;Apprentissage;10
0755701P;BTS - Services - Commerce International - en apprentissage;32211031215;869;Apprentissage;200
0860010U;Certificat de Spécialisation - Organisateur de réception - en apprentissage;23K00033401;13;Apprentissage;12
0711755X;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;50;Apprentissage;10
0755732Y;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;441;Apprentissage;200
0671639T;BTS - Services - Comptabilité et gestion;32211031408;163;Scolaire;30
0671639T;BTS - Services - Communication;32211032003;338;Scolaire;29
0671685T;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole;32212021014;194;Scolaire;32
0671779V;BTS - Agricole - Développement, animation des territoires ruraux;32212030001;193;Scolaire;25
0671832C;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;155;Scolaire;18
0671832C;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;127;Scolaire;24
0672050P;BTS - Services - Management Commercial Opérationnel;32211031213;387;Scolaire;40
0672050P;BTS - Services - Comptabilité et gestion;32211031408;170;Scolaire;26
0690281F;FCIL - Techniques spécifiques Couture et Luxe;44210099901;136;Scolaire;15
0672198A;BTS - Production - Bâtiment;32211023012;507;Scolaire;29
0672198A;BTS - Production - Management économique de la construction;32211023013;311;Scolaire;29
0672198A;BTS - Production - Travaux publics;32211023206;211;Scolaire;15
0751710B;BTS - Production - Pilotage des procédés - en apprentissage;32211022003;114;Apprentissage;12
0030925P;BTS - Services - Economie sociale familiale;32211033206;62;Scolaire;25
0672616E;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune;32211032209;265;Scolaire;24
0130175V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;326;Apprentissage;12
0780004F;BTS - Agricole - Aménagements paysagers;32212021401;206;Scolaire;27
0320002D;BTS - Services - Tourisme;32211033426;290;Scolaire;18
0190008F;FCIL - Communication web et webmarketing;44210099901;128;Scolaire;12
0710001R;FCIL - Restauration Meubles Anciens;44210099901;29;Scolaire;10
0593027V;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;87;Scolaire;18
0590044C;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;132;Scolaire;15
0021874B;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;96;Apprentissage;15
0622196A;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;31;Apprentissage;15
0622196A;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;73;Apprentissage;15
0622196A;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;175;Apprentissage;40
0740027C;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;53;Apprentissage;22
0910975R;BTS - Production - Bâtiment;32211023012;588;Scolaire;30
0910975R;BTS - Production - Management économique de la construction;32211023013;270;Scolaire;30
0910975R;BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique;32211023108;240;Scolaire;30
0910975R;BTS - Production - Architectures en Métal : conception et Réalisation;32211025416;202;Scolaire;15
0694070Z;BTS - Services - Gestion de la PME - en apprentissage;32211031409;120;Apprentissage;25
0911251R;BTS - Services - Services informatiques aux organisations;32211032612;837;Scolaire;30
0911346U;BTS - Services - Commerce International;32211031215;1479;Scolaire;35
0911492C;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;187;Scolaire;15
0911492C;BTS - Production - Electrotechnique;32211025520;193;Scolaire;28
0911577V;BTS - Services - Support à l'action managériale;32211032409;335;Scolaire;34
0641441U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;85;Apprentissage;5
0251643A;BTS - Agricole - Technico-commercial - Spécialité produit de la filière bois - en apprentissage;32212031201;39;Apprentissage;40
0911828T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211025521;551;Scolaire;28
0911913K;BTS - Production - Biotechnologies;32211022104;325;Scolaire;28
0911937L;BTS - Services - Gestion de la PME;32211031409;627;Scolaire;34
0911946W;BTS - Production - Electrotechnique;32211025520;198;Scolaire;26
0911961M;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;864;Scolaire;30
0912364A;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;100;Scolaire;26
0912142J;BTS - Production - Motorisations toutes énergies;32211025219;205;Scolaire;20
0912142J;BTS - Production - Maintenance des véhicules option voitures particulières;32211025215;294;Scolaire;24
0912251C;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;540;Scolaire;32
0912267V;BTS - Services - Tourisme - en apprentissage;32211033426;356;Apprentissage;64
0541898V;Certificat de Spécialisation - Peinture décoration - en apprentissage;23K00023301;12;Apprentissage;6
