UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0597269F;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;86;Apprentissage;24
0120096P;BTS - Production - Enveloppe des bâtiments : conception et réalisation - en apprentissage;32211023205;45;Apprentissage;15
0881787P;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;31;Apprentissage;15
0592965C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;103;Apprentissage;30
0280925D;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie;32211033608;323;Scolaire;28
0840005Z;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;640;Scolaire;15
0121423G;BTS - Services - Gestion de la PME;32211031409;108;Scolaire;12
0573770N;BTS - Production - Etude et réalisation d'agencement;32211023305;158;Scolaire;15
0210018F;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;256;Scolaire;26
0440030U;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;238;Scolaire;15
0640001D;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;295;Scolaire;29
0640001D;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;32211022711;249;Scolaire;30
0490984D;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;34;Apprentissage;10
0755978R;BTS - Services - Banque conseiller de clientèle - en apprentissage;32211031310;20;Apprentissage;50
9741206T;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;100;Scolaire;11
0210018F;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants;32211022711;118;Scolaire;15
0750691U;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;709;Scolaire;30
0460028F;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;115;Scolaire;15
0940126B;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;393;Scolaire;24
0390012B;BTS - Services - Tourisme - en apprentissage;32211033426;138;Apprentissage;10
0593040J;BTS - Services - Management en hôtellerie restauration;32211033422;53;Scolaire;36
0670085D;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;948;Scolaire;12
0511145T;BTS - Services - Communication;32211032003;413;Scolaire;36
9741186W;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;146;Scolaire;14
0110936H;BTS - Agricole - Viticulture-Oenologie - en apprentissage;32212021112;90;Apprentissage;40
0672050P;BTS - Services - Professions immobilières;32211031309;453;Scolaire;50
0922275Y;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;12;Apprentissage;20
0110012D;BTS - Production - Bâtiment - en apprentissage;32211023012;144;Apprentissage;15
0560105K;BTS - Services - Management Commercial Opérationnel;32211031213;742;Scolaire;40
0700018P;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;440;Scolaire;20
0922650F;BTS - Services - Assurance - en apprentissage;32211031311;117;Apprentissage;100
0752830U;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;206;Apprentissage;90
0590214M;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;672;Scolaire;32
0680034T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;377;Scolaire;12
0680010S;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211020116;220;Scolaire;6
0350769W;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;309;Scolaire;35
0754030Y;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;150;Scolaire;17
0671602C;BTS - Services - Conseil et commercialisation de solutions techniques;32211031216;198;Scolaire;35
0221071V;BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage;32211025216;64;Apprentissage;22
0783344L;BTS - Services - Commerce International;32211031215;370;Scolaire;28
0500036T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;129;Scolaire;12
0333444P;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;109;Apprentissage;20
0831616F;BTS - Production - Contrôle industriel et régulation automatique - Parcours Marine Nationale / Maistrance - Défense;32211020113;56;Scolaire;3
0831616F;BTS - Production - Electrotechnique - Parcours Marine Nationale / Maistrance - Défense;32211025520;110;Scolaire;6
0831616F;BTS - Production - Traitement des matériaux - Parcours Marine Nationale / Maistrance - Défense;32211022310;54;Scolaire;3
0730043A;BTS - Production - Electrotechnique - en apprentissage;32211025520;67;Apprentissage;4
0682022D;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;33;Apprentissage;15
0020032Z;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;66;Apprentissage;15
0312723S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;219;Apprentissage;30
0312723S;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;98;Apprentissage;30
0782092A;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;332;Apprentissage;30
0791192S;BTS - Production - Electrotechnique - en apprentissage;32211025520;19;Apprentissage;8
0171625Z;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;34;Apprentissage;16
0171625Z;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;24;Apprentissage;15
0171627B;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;25;Apprentissage;15
0910808J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;414;Apprentissage;20
6200003J;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;32211025015;34;Apprentissage;3
0421187M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;37;Apprentissage;8
0371514V;BTS - Production - Bioanalyses et contrôles - en apprentissage;32211022207;185;Apprentissage;20
0292123A;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;163;Apprentissage;20
0332282B;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage;32212022117;19;Apprentissage;10
0440069L;BTS - Production - Electrotechnique - en apprentissage;32211025520;48;Apprentissage;6
0623280D;BTS - Production - Techniques et services en matériels agricoles - en apprentissage;32211025213;78;Apprentissage;30
0121479T;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole - en apprentissage;32212021014;112;Apprentissage;20
0755986Z;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;100;Apprentissage;60
0631968X;BTS - Production - Electrotechnique - en apprentissage;32211025520;36;Apprentissage;15
0755986Z;BTS - Services - Gestion de la PME - en apprentissage;32211031409;152;Apprentissage;60
0755986Z;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;146;Apprentissage;30
0593256U;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;7;Apprentissage;25
0681962N;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;92;Apprentissage;40
0590258K;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;202;Apprentissage;20
0340045P;BTS - Services - Management Commercial Opérationnel;32211031213;1838;Scolaire;30
0771940R;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;113;Apprentissage;12
0090015T;BTS - Production - Electrotechnique;32211025520;91;Scolaire;14
0450786K;BTS - Services - Métiers des Services à l'environnement;32211034304;269;Scolaire;15
0530012A;BTS - Production - Travaux publics - en apprentissage;32211023206;107;Apprentissage;6
0142106N;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;34;Apprentissage;15
0133501K;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;121;Apprentissage;50
0811106M;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole - en apprentissage;32212021014;38;Apprentissage;15
0133334D;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;236;Apprentissage;14
0380010E;BTS - Services - Gestion de la PME - en apprentissage;32211031409;301;Apprentissage;10
0310032S;BTS - Services - Management Commercial Opérationnel;32211031213;403;Scolaire;18
0781984H;BTS - Services - Gestion de la PME;32211031409;471;Scolaire;32
0790024X;BTS - Production - Electrotechnique - en apprentissage;32211025520;55;Apprentissage;4
0672615D;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;46;Apprentissage;6
0331719P;BTS - Services - Gestion de la PME - en apprentissage;32211031409;70;Apprentissage;24
0352996S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;53;Apprentissage;5
0670041F;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;81;Apprentissage;4
0300950V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;158;Apprentissage;9
9710991A;BTS - Services - Economie sociale familiale;32211033206;97;Scolaire;20
0300950V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;109;Apprentissage;12
0596868V;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;138;Apprentissage;12
0311341P;BTS - Production - Enveloppe des bâtiments : conception et réalisation - en apprentissage;32211023205;7;Apprentissage;20
0831243A;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;158;Apprentissage;16
0830025B;BTS - Services - Gestion de la PME;32211031409;289;Scolaire;24
0670089H;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;184;Apprentissage;24
0050009H;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;283;Scolaire;15
0021796S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;53;Apprentissage;18
0670041F;BTS - Services - Gestion de la PME - en apprentissage;32211031409;173;Apprentissage;5
0680034T;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;87;Apprentissage;4
0840077C;BTS - Services - Professions immobilières - en apprentissage;32211031309;282;Apprentissage;15
0440096R;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;123;Apprentissage;24
0440096R;BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage;32211020111;45;Apprentissage;16
0680034T;BTS - Production - Maintenance des systèmes - option D maintenance des ascenseurs et élévateurs - en apprentissage;32211025017;55;Apprentissage;4
0801300D;BTS - Services - Gestion de la PME - en apprentissage;32211031409;51;Apprentissage;18
0511145T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;123;Apprentissage;20
0860009T;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;36;Apprentissage;4
