Rentrée scolaire;UAI;Mef Bcp 11;Nombre d'élèves : Total
2020;0950805J;23810023003;11
2020;0950805J;23830023003;3
2020;0950805J;23C20023412;5
2020;0950812S;23810031211;42
2020;0950812S;23820031212;12
2020;0950812S;23830031202;19
2020;0950947N;23830025006;21
2020;0950947N;23830025514;24
2020;0950947N;32211020112;29
2020;0950949R;23210031224;26
2020;0950949R;23820031213;42
2020;0950983C;23210023441;7
2020;0950983C;23220033411;7
2020;0950983C;23220033412;7
2020;0951090U;23220023002;14
2020;0951090U;23810025509;46
2020;0951090U;23820023405;12
2020;0951090U;23830022704;11
2020;0951104J;32211025520;27
2020;0951104J;32221022002;9
2020;0951147F;32221031211;25
2020;0951281B;23220031216;11
2020;0951281B;23810030003;23
2020;0951281B;23830030001;44
2020;0951281B;23830031210;9
2020;0951282C;23210031224;13
2020;0951282C;23220034405;10
2020;0951282C;23810025510;6
2020;0951282C;23810034403;40
2020;0951282C;23820025007;10
2020;0951282C;23830031202;25
2020;0951399E;32211031212;34
2020;0951618T;23210022141;22
2020;0951637N;32211022709;26
2020;0951637N;32211031408;32
2020;0951637N;32221032002;28
2020;0951673C;23210025524;12
2020;0951673C;23810030003;30
2020;0951673C;23830025510;32
2020;0951710T;23810023003;20
2020;0951722F;32322033109;39
2020;0951722F;32332033109;34
2020;0951727L;23220031214;1
2020;0951727L;23220034405;14
2020;0951727L;23810034403;37
2020;0951727L;23830034403;38
2020;0951748J;23210025524;11
2020;0951748J;23220031214;9
2020;0951748J;23820030001;30
2020;0951748J;23820031213;15
2020;0951748J;23820033004;35
2020;0951748J;23830033004;35
2020;0951756T;23820025007;34
2020;0951756T;23830020002;12
2020;0951756T;23830025106;19
2020;0951763A;23810033005;51
2020;0951763A;23810033006;26
2020;0951763A;23820033003;12
2020;0951787B;23210025434;19
2020;0951787B;23820025214;19
2020;0951787B;23820031106;34
2020;0951787B;23820031213;60
2020;0951787B;32211025215;20
2020;0951788C;23220032227;21
2020;0951788C;23820031213;45
2020;0951788C;23C10023304;12
2020;0951811C;23210022142;19
2020;0951811C;23220022129;24
2020;0951811C;23810033006;27
2020;0951811C;23820030001;26
2020;0951811C;23820033004;69
2020;0951811C;23820033603;23
2020;0951811C;23820034304;12
2020;0951824S;23810031211;88
2020;0951824S;23820031213;59
2020;0951824S;23830030001;30
2020;0951824S;23830031210;27
2020;0951824S;32211032612;32
2020;0951974E;23810031211;60
2020;0951974E;23820031213;30
2020;0951994B;23810030003;11
2020;0951998F;23820031213;18
2020;0951998F;23830025216;26
2020;0951998F;23830025410;9
2020;0951998F;32211025411;16
2020;0951998F;32221025215;35
2020;0952173W;23810031211;54
2020;0952173W;23820031212;21
2020;0952173W;23820031213;24
2020;0952173W;23830031210;22
2020;0952196W;23810025106;31
2020;0952196W;23910033501;12
2020;0952196W;32221020008;19
2020;0952196W;32221020111;17
2020;6200001G;32211033001;20
2020;6200003J;23220031118;11
2020;6200003J;23810023007;24
2020;6200003J;23820025515;12
2020;6200003J;23830025513;9
2020;6200003J;23830025515;11
2020;6200003J;23910022705;9
2020;6200004K;23210033411;12
2020;6200004K;23210033412;4
2020;6200004K;23220031216;10
2020;6200004K;23220033412;5
2020;6200004K;23810033005;24
2020;6200004K;23810033404;20
2020;6200004K;23820031214;13
2020;6200004K;23820033403;8
2020;6200004K;23830033004;24
2020;6200043C;23220023002;4
2020;6200043C;23220031214;8
2020;6200063Z;23820033004;14
2020;6200636X;23210022142;8
2020;6200636X;23210031224;8
2020;6200636X;23210033411;7
2020;6200636X;23220023327;7
2020;6200636X;23320033412;1
2020;7200011Z;23210022142;11
2020;7200011Z;23210023002;9
2020;7200011Z;23210033411;7
2020;7200011Z;23220024240;4
2020;7200011Z;23810024203;13
2020;7200011Z;23810025510;24
2020;7200011Z;23810025516;24
2020;7200011Z;23820022106;24
2020;7200011Z;23820025007;11
2020;7200011Z;23830024203;13
2020;7200011Z;23830033403;9
2020;7200093N;23210031224;13
2020;7200093N;23820031106;8
2020;7200093N;23820031213;30
2020;7200093N;23820034403;15
2020;7200093N;23830030001;29
2020;7200093N;23830031202;10
2020;7200093N;32211031212;15
2020;7200123W;23810033404;24
2020;7200123W;23820033403;9
2020;7200583W;32211020112;9
2020;7200583W;32221032409;14
2020;9740001H;32211031211;32
2020;9740001H;32211032002;35
2020;9740001H;32221032002;26
2020;9740002J;23210025524;34
2020;9740002J;23810025510;36
2020;9740002J;23820033004;30
2020;9740002J;32221025515;11
2020;9740004L;23210023002;20
2020;9740004L;23210023327;24
2020;9740004L;23210025431;11
2020;9740004L;23210025524;12
2020;9740004L;23810023408;9
2020;9740004L;23810025509;16
2020;9740004L;23820023203;14
2020;9740004L;23820023205;8
2020;9740004L;23820025406;8
2020;9740004L;23820025509;23
2020;9740004L;23820025510;23
2020;9740004L;23830022704;9
2020;9740004L;23830023004;11
2020;9740004L;23830023205;2
2020;9740004L;23830023405;12
2020;9740004L;23C10023412;8
2020;9740015Y;23210022142;22
2020;9740015Y;23210024240;23
2020;9740015Y;23220024239;11
2020;9740015Y;23810030003;59
2020;9740015Y;23820033004;29
2020;9740015Y;23910031201;14
2020;9740015Y;32211031213;30
2020;9740020D;23820033002;30
2020;9740020D;23820034303;9
2020;9740020D;23830033004;29
2020;9740045F;23820030001;59
2020;9740053P;23210025433;9
2020;9740053P;23220025218;18
2020;9740053P;23810025510;24
2020;9740053P;23830025510;20
2020;9740082W;23210033411;23
2020;9740082W;23220033411;22
2020;9740082W;23820034304;14
2020;9740082W;32211031409;30
2020;9740472V;23210025434;10
2020;9740472V;23220024240;24
2020;9740472V;23220031216;9
2020;9740472V;23820025510;44
2020;9740472V;23910024201;7
2020;9740479C;23220034405;17
2020;9740479C;23810025106;6
2020;9740479C;23830020002;9
2020;9740479C;23830020102;4
2020;9740479C;23830025106;12
2020;9740552G;23210025433;10
2020;9740552G;23220031214;24
2020;9740552G;23810030003;89
2020;9740552G;23810031211;30
2020;9740552G;23810034403;24
2020;9740552G;23820031213;30
2020;9740552G;23820033003;29
2020;9740552G;23830025510;23
2020;9740552G;23830033004;28
2020;9740552G;23830034403;24
2020;9740575G;23210022142;46
2020;9740575G;23220031216;22
2020;9740575G;23810025408;20
2020;9740575G;23820032207;12
2020;9740575G;23820032208;20
2020;9740597F;32211031213;34
2020;9740597F;32211033426;57
2020;9740597F;32221031213;26
2020;9740679V;23830030001;14
2020;9740679V;32211031211;30
2020;9740679V;32211031212;28
2020;9740679V;32221031212;30
2020;9740737H;23210031224;24
2020;9740737H;23220023440;12
2020;9740737H;23220031214;23
2020;9740737H;23810025510;24
2020;9740737H;23810031211;45
2020;9740737H;23820025509;12
2020;9740737H;23830023206;4
2020;9740737H;23830025509;12
2020;9740737H;23830030001;33
2020;9740737H;23830031210;15
2020;9740737H;23910022705;7
2020;9740738J;23220022141;36
2020;9740738J;23830022106;24
2020;9740738J;32221033423;7
2020;9740738J;32420033421;22
2020;9740787M;32A21031403;20
2020;9740787M;32A31031403;17
2020;9740910W;23210031122;12
2020;9740910W;23220031216;7
2020;9740910W;23810025510;24
2020;9740910W;23810025516;58
2020;9740910W;23820023407;21
2020;9740910W;23820031106;30
2020;9740910W;23820031213;41
2020;9740910W;23830023407;25
2020;9740910W;23830025514;24
2020;9740921H;23220024240;15
2020;9740921H;23820024203;41
2020;9740921H;23820031212;30
2020;9740921H;23820033603;24
2020;9740921H;23830030001;46
2020;9740921H;32221033603;12
2020;9740934X;23210025524;24
2020;9740934X;23220023440;7
2020;9740934X;23810023405;13
2020;9740934X;23820025510;46
2020;9740934X;23830023303;21
2020;9740952S;32221032611;14
2020;9740979W;23210023218;12
2020;9740979W;23810023404;12
2020;9740979W;23830023005;13
2020;9740979W;23830023103;13
2020;9740979W;23830023203;10
2020;9740979W;23830023207;9
2020;9741046U;32A21031403;27
2020;9741050Y;32221034501;15
2020;9741051Z;23210022714;12
2020;9741051Z;23220022714;12
2020;9741051Z;23220023217;10
2020;9741051Z;23810020006;24
2020;9741051Z;23830023103;6
2020;9741051Z;32221023010;15
2020;9741052A;23830025214;29
2020;9741087N;23810020006;10
2020;9741087N;23810031211;90
2020;9741087N;23830031202;25
2020;9741087N;32221032409;15
2020;9741173G;32211031103;33
2020;9741182S;32211023411;12
2020;9741182S;32221023411;9
2020;9741185V;32211031212;35
2020;9741185V;32221031310;23
2020;9741186W;32221025516;12
2020;9741206T;23830023102;14
2020;9741206T;32221022710;5
2020;9741230U;23810033101;16
2020;9741230U;23830033101;14
2020;9741231V;23830033004;29
2020;9741231V;32221033001;15
2020;9741231V;32221033204;14
2020;9741233X;23810031211;26
2020;9741233X;32211031408;32
2020;9741233X;32211032409;27
2020;9741233X;32221032610;13
2020;9741255W;23820030001;24
2020;9741255W;23820031213;16
2020;9741263E;32211033001;18
2020;9741270M;23810020006;23
2020;9741270M;32221023205;10
2020;9741308D;23220034405;14
2020;9741308D;23810023007;4
2020;9741308D;23820033002;15
2020;9741380G;23210034301;24
2020;9741380G;23810022003;30
2020;9741380G;23830022004;15
2020;9741620T;23220031216;19
2020;9741620T;23830025515;15
2020;9741620T;23830031206;13
2020;9741620T;23830031210;17
2020;9741620T;32211025516;16
2020;9741620T;32211032329;11
2020;9741620T;32221020112;12
2020;9741620T;32221025516;14
2020;9741620T;32221032329;10
2020;9720002V;32221031409;18
2020;9720004X;32211020111;20
2020;9720004X;32211031408;25
2020;9720004X;32211032612;27
2020;9720004X;32221020008;20
2020;9720004X;32221031408;24
2020;9720004X;32221032610;10
2020;9720004X;32221033204;37
2020;9720004X;32A31031403;15
2020;9720005Y;23210033204;15
2020;9720005Y;23220024240;10
2020;9720005Y;23810025411;8
2020;9720005Y;23820032303;12
2020;9720005Y;23820033002;26
2020;9720005Y;23830025106;24
2020;9720005Y;23830025411;8
2020;9720005Y;23830034304;13
2020;9720063L;32211032409;17
2020;9720073X;23220022137;6
2020;9720091S;23210023002;15
2020;9720091S;23210023327;23
2020;9720091S;23220022129;13
2020;9720091S;32211023107;18
2020;9720350Y;32221025516;24
2020;9720424D;23220031216;13
2020;9720424D;23830030001;24
2020;9720424D;23830031206;16
2020;9720424D;32211031213;30
2020;9720429J;23830031202;30
2020;9720430K;23210025433;10
2020;9720430K;23220022141;9
2020;9720430K;23220025434;9
2020;9720430K;23830023005;16
2020;9720468B;23220033616;21
2020;9720468B;23810030003;43
2020;9720468B;23830025406;11
2020;9720468B;23830030001;48
2020;0740006E;32221023412;16
2020;0740009H;23830030001;31
2020;0740013M;23820031213;31
2020;0740013M;23910033501;8
2020;0740013M;32211031213;24
2020;0740014N;23820033403;26
2020;0740017S;23210025123;10
2020;0740017S;23220025123;9
2020;0740017S;32221020112;11
2020;0740017S;32221025005;19
2020;0740027C;23810025510;15
2020;0740027C;23820025510;12
2020;0740031G;23810020006;20
2020;0740031G;23810025217;11
2020;0740031G;23810025510;11
2020;0740031G;23820023405;10
2020;0740031G;23820025220;12
2020;0740031G;23830023405;12
2020;0740047Z;23220033412;9
2020;0740047Z;23820033403;12
2020;0740047Z;23830022106;12
2020;0740051D;23820031214;16
2020;0740054G;23810025510;41
2020;0740054G;23820033002;24
2020;0740059M;23830030001;23
2020;0740062R;23810025411;13
2020;0740062R;23820020002;12
2020;0740062R;23820025408;15
2020;0740062R;23820025411;9
2020;0740062R;23830020002;14
2020;0740062R;23830025411;13
2020;0740082M;32211032612;28
2020;0740092Y;32A21031403;11
2020;0740098E;32221031212;19
2020;0740100G;32211022207;15
2020;0740143D;23210031224;16
2020;0740143D;23820030001;28
2020;0740143D;23820031213;30
2020;0740144E;23210031224;15
2020;0740144E;23820031213;28
2020;0740144E;23830025510;9
2020;0740148J;23210024238;5
2020;0740148J;23210033616;6
2020;0740148J;23220033615;11
2020;0740148J;23220033616;11
2020;0740148J;23820032303;32
2020;0740148J;32710013401;27
2020;0740152N;23220023441;7
2020;0740155S;23810025510;15
2020;0740156T;23810033005;31
2020;0740156T;23820030001;22
2020;0740156T;23820031213;21
2020;0740156T;23820031214;13
2020;0741101V;23220022129;8
2020;0741101V;23830030001;47
2020;0741101V;23830033004;30
2020;0741101V;32211031213;16
2020;0741164N;23210031224;21
2020;0741164N;23820031213;28
2020;0741285V;23210023002;12
2020;0741285V;23210023442;5
2020;0741285V;23810020006;3
2020;0741285V;23810025006;15
2020;0741285V;23810025510;16
2020;0741286W;23210034405;15
2020;0741286W;23810030003;15
2020;0741286W;23910034401;6
2020;0741307U;32221031409;10
2020;0741469V;23820031214;16
2020;0741476C;23210022139;11
2020;0741476C;23210023002;11
2020;0741476C;23220023002;9
2020;0741669M;23830033004;8
2020;0590005K;23820031213;88
2020;0590005K;23830031108;13
2020;0590005K;23830031210;14
2020;0590010R;32211031408;22
2020;0590011S;23810025106;18
2020;0590011S;23820025510;26
2020;0590011S;23830025510;31
2020;0590011S;23830025515;27
2020;0590011S;32211022208;34
2020;0590015W;23220022715;13
2020;0590015W;23810020006;40
2020;0590015W;23820022703;9
2020;0590015W;23830022703;12
2020;0590018Z;32420033421;21
2020;0590034S;32221031408;28
2020;0590035T;32211033426;36
2020;0590037V;23810030003;51
2020;0590037V;23810033005;60
2020;0590037V;23820031214;17
2020;0590037V;23820032304;29
2020;0590037V;23830031202;45
2020;0590037V;23830031210;15
2020;0590042A;23820031213;35
2020;0590042A;23820031214;16
2020;0590044C;23810025106;17
2020;0590044C;23820025514;17
2020;0590044C;23820025515;13
2020;0590044C;23830025514;14
2020;0590044C;23830025515;15
2020;0590044C;32211022316;14
2020;0590064Z;32211031211;33
2020;0590065A;32211025520;29
2020;0590065A;32221022710;20
2020;0590071G;32221032610;13
2020;0590073J;32211031213;34
2020;0590083V;23220025524;10
2020;0590083V;23820023407;16
2020;0590083V;23830025408;8
2020;0590083V;23830030001;13
2020;0590083V;32221022311;1
2020;0590083V;32221031408;19
2020;0590093F;23810022503;6
2020;0590093F;23820031214;18
2020;0590093F;23830030001;17
2020;0590093F;23910033501;15
2020;0590093F;32221031213;19
2020;0590098L;23220022129;21
2020;0590098L;23220033411;10
2020;0590098L;23810033005;28
2020;0590102R;23220025218;25
2020;0590102R;23810025007;7
2020;0590102R;23820023405;14
2020;0590102R;23820025007;12
2020;0590102R;23820025219;10
2020;0590102R;23820030001;18
2020;0590102R;23830023405;8
2020;0590102R;23830025219;12
2020;0590111A;23820024203;28
2020;0590111A;23830031210;12
2020;0590121L;32211020111;16
2020;0590121L;32211032209;51
2020;0590121L;32221020111;14
2020;0590121L;32221022709;18
2020;0590121L;32221022711;12
2020;0590121L;32221032211;6
2020;0590122M;32221022207;23
2020;0590125R;23220022139;14
2020;0590125R;23810022107;45
2020;0590125R;23820022105;45
2020;0590125R;23910022105;14
2020;0590125R;32221033423;11
2020;0590133Z;23210023217;29
2020;0590133Z;23220023327;15
2020;0590133Z;23810020006;27
2020;0590133Z;23820023304;13
2020;0590133Z;23830023304;10
2020;0590144L;23820025214;65
2020;0590149S;23810025411;14
2020;0590149S;23810025510;14
2020;0590168M;23820030001;11
2020;0590168M;23820033004;31
2020;0590184E;32211032325;23
2020;0590184E;32211032328;12
2020;0590184E;32211032329;12
2020;0590184E;32211032331;12
2020;0590184E;32221032325;20
2020;0590184E;32221032332;14
2020;0590185F;23810030003;46
2020;0590185F;23830031210;31
2020;0590185F;32211031311;31
2020;0590185F;32221031212;27
2020;0590186G;23210025524;14
2020;0590187H;23210023324;13
2020;0590187H;23220023217;7
2020;0590189K;23820022106;28
2020;0590189K;23820033004;30
2020;0590189K;23820033403;26
2020;0590192N;23210022142;18
2020;0590192N;23210025524;16
2020;0590192N;23810025510;24
2020;0590192N;23830025510;26
2020;0590198V;23210023326;13
2020;0590198V;23220023217;13
2020;0590198V;23220023324;12
2020;0590198V;23810020006;28
2020;0590198V;23810022704;5
2020;0590214M;23810025106;11
2020;0590214M;23820025514;15
2020;0590215N;32211031409;38
2020;0590215N;32211033001;29
2020;0590215N;32221024207;23
2020;0590215N;32221031409;28
2020;0590215N;32221033204;21
2020;0590215N;32720013401;28
2020;0590216P;23810033104;15
2020;0590217R;23210033411;30
2020;0590217R;23210034307;10
2020;0590217R;23830030001;16
2020;0590217R;23830031202;30
2020;0590217R;23830031206;15
2020;0590223X;32221020009;12
2020;0590223X;32221025415;9
2020;0590233H;23830031206;20
2020;0590233H;32221032409;21
2020;0590249A;23810022003;14
2020;0590249A;23810034304;15
2020;0590249A;23820022003;15
2020;0590249A;23820034304;15
2020;0590249A;32221022103;12
2020;0590252D;23820030001;12
2020;0590252D;23820033004;15
2020;0590252D;23820033603;29
2020;0590252D;23830033603;28
2020;0590255G;23810031211;69
2020;0590255G;23820031213;70
2020;0590255G;23830030001;35
2020;0590255G;32221033603;22
2020;0590257J;23810030003;17
2020;0590257J;23810033005;29
2020;0590257J;23830022106;13
2020;0590257J;23830030001;29
2020;0590257J;23830031202;34
2020;0590258K;32211032612;67
2020;0590258K;32221031213;59
2020;0590258K;32221031310;34
2020;0590258K;32221032610;30
2020;0590263R;23810025411;13
2020;0590263R;23810025510;7
2020;0590263R;23820025510;24
2020;0590263R;23830025007;13
2020;0590263R;23830025515;11
2020;0590263R;23830031202;27
2020;0590264S;23210025524;15
2020;0590264S;23820025106;13
2020;0590265T;23210022714;14
2020;0590265T;23220022714;10
2020;0590265T;23810025007;13
2020;0590265T;23810025516;30
2020;0590265T;23820025411;11
2020;0590265T;23820025515;30
2020;0590265T;23830025106;8
2020;0590265T;23830025509;26
2020;0590266U;23820022703;29
2020;0590266U;23820025515;45
2020;0590266U;23830025106;7
2020;0590266U;23830025509;6
2020;0590270Y;23110025433;1
2020;0590270Y;23220025438;16
2020;0590270Y;23810025408;24
2020;0590270Y;23810030003;47
2020;0590270Y;23820020002;14
2020;0590270Y;23830025510;58
2020;0590282L;32211031212;35
2020;0592610S;23210025431;15
2020;0592610S;23810020006;15
2020;0592610S;23810030003;18
2020;0592610S;23810033005;58
2020;0592610S;23820030001;18
2020;0592610S;23830033004;30
2020;0592611T;23210023442;12
2020;0592611T;23220025434;15
2020;0592611T;23810022703;15
2020;0592611T;23810025408;27
2020;0592832H;23810025516;15
2020;0592832H;23820025513;15
2020;0592832H;23830025510;14
2020;0592833J;23810033005;44
2020;0592833J;23830030001;32
2020;0592850C;23210031122;11
2020;0592850C;23820031106;18
2020;0592921E;32211020008;26
2020;0592921E;32211025520;22
2020;0592921E;32221020008;17
2020;0592921E;32221025515;18
2020;0592921E;32221032002;32
2020;0592928M;23210033615;30
2020;0592928M;23220033615;24
2020;0592928M;32221033424;4
2020;0592928M;32221033603;20
2020;0592928M;32221033605;5
2020;0592963A;23810033103;22
2020;0592963A;23830033004;53
2020;0592964B;23810025510;13
2020;0592964B;23820025515;17
2020;0592964B;23830025510;5
2020;0592965C;23810023007;16
2020;0592965C;23810025510;30
2020;0592965C;23830030001;31
2020;0592965C;32211031103;30
2020;0592965C;32211031212;34
2020;0592965C;32211031409;35
2020;0592965C;32221020111;18
2020;0592966D;23220031214;5
2020;0592966D;23810031211;64
2020;0592966D;23820031106;18
2020;0592967E;23820033004;53
