UAI,LIBELLÉFORMATION,MEFSTAT11,NB_VOEUX_CONFIRMES,STATUT,CAPACITEPSUP
0861219H,BTS - Agricole - Agronomie et cultures durables - en apprentissage,32212021115,71.0,Apprentissage,20.0
0700038L,BTS - Production - Architectures en Métal : conception et Réalisation - en apprentissage,32211025416,44.0,Apprentissage,12.0
0550004F,Certificat de Spécialisation - Technicien(ne) en soudage,23K00025406,18.0,Scolaire,15.0
0912267V,BTS - Services - Métiers de la coiffure - en apprentissage,32211033607,45.0,Apprentissage,16.0
0133396W,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,98.0,Apprentissage,8.0
0741710G,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,58.0,Apprentissage,20.0
0170020E,BTS - Services - Métiers des Services à l'environnement,32211034304,68.0,Scolaire,15.0
0440178E,BTS - Services - Commerce International,32211031215,159.0,Scolaire,18.0
0850016F,BTS - Services - Diététique et nutrition,32211033115,460.0,Scolaire,18.0
0492123S,"BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants",32211022711,95.0,Scolaire,15.0
0781883Y,BTS - Services - Support à l'action managériale,32211032409,193.0,Scolaire,18.0
0781984H,BTS - Services - Economie sociale familiale,32211033206,313.0,Scolaire,30.0
0110023R,BTS - Services - Gestion de la PME - en apprentissage,32211031409,149.0,Apprentissage,15.0
0763150L,BTS - Production - Electrotechnique - en apprentissage,32211025520,118.0,Apprentissage,48.0
0594278E,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,100.0,Scolaire,30.0
0451067R,BTS - Production - Conception et réalisation en chaudronnerie industrielle,32211025415,81.0,Scolaire,12.0
9720771F,BTS - Production - Management économique de la construction,32211023013,51.0,Scolaire,15.0
0830058M,BTS - Production - Maintenance des véhicules option voitures particulières,32211025215,204.0,Scolaire,15.0
0300023M,BTS - Services - Assurance - en apprentissage,32211031311,156.0,Apprentissage,5.0
0100078F,BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage,32211033002,58.0,Apprentissage,20.0
0851252Z,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,200.0,Apprentissage,60.0
0370728R,BTS - Services - Management en hôtellerie restauration,32211033422,70.0,Scolaire,24.0
0802207P,BTS - Services - Gestion de la PME - en apprentissage,32211031409,56.0,Apprentissage,25.0
0741691L,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,95.0,Apprentissage,15.0
0340043M,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,300.0,Apprentissage,12.0
0573727S,BTS - Services - Professions immobilières - en apprentissage,32211031312,93.0,Apprentissage,15.0
0741622L,BTS - Services - Tourisme - en apprentissage,32211033426,175.0,Apprentissage,15.0
0730805D,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,42.0,Apprentissage,15.0
0911254U,BTS - Services - Management Commercial Opérationnel,32211031213,1298.0,Scolaire,18.0
0250011B,BTS - Production - Conception de processus de découpe et d'emboutissage,32211025414,57.0,Scolaire,7.0
0250067M,BTS - Production - Métiers de la mode-vêtements,32211024207,218.0,Scolaire,16.0
0020031Y,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,32.0,Apprentissage,15.0
0061920E,BTS - Agricole - Aménagements paysagers - en apprentissage,32212021401,217.0,Apprentissage,32.0
0741627S,BTS - Services - Gestion de la PME - en apprentissage,32211031409,99.0,Apprentissage,18.0
0340039H,BTS - Services - Assurance - en apprentissage,32211031311,385.0,Apprentissage,15.0
0300027S,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,277.0,Apprentissage,3.0
0301270T,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,174.0,Apprentissage,12.0
0301778V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,111.0,Apprentissage,6.0
0171550T,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,73.0,Apprentissage,18.0
0080047H,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,38.0,Apprentissage,15.0
0131690S,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,97.0,Apprentissage,24.0
0780015T,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - Internat obligatoire",32211020116,845.0,Scolaire,80.0
0280021W,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,240.0,Scolaire,16.0
0710012C,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage",32211020116,68.0,Apprentissage,3.0
0922275Y,BTS - Services - Métiers de la coiffure - en apprentissage,32211033607,43.0,Apprentissage,5.0
0630021F,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune,32211032209,330.0,Scolaire,15.0
0851403N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,167.0,Apprentissage,40.0
0600002B,BTS - Production - Bâtiment - en apprentissage,32211023012,152.0,Apprentissage,15.0
0600002B,BTS - Production - Travaux publics - en apprentissage,32211023206,98.0,Apprentissage,15.0
0312686B,Certificat de Spécialisation - Aéronautique option avions à moteurs à pistons - en apprentissage,23K00025309,44.0,Apprentissage,6.0
0312686B,Certificat de Spécialisation - Aéronautique option avions à moteurs à turbines - en apprentissage,23K00025308,128.0,Apprentissage,9.0
0312686B,Certificat de Spécialisation - Aéronautique option avionique - en apprentissage,23K00025312,46.0,Apprentissage,9.0
0030126W,BTS - Production - Bâtiment - en apprentissage,32211023012,32.0,Apprentissage,8.0
0370749N,BTS - Services - Assurance,32211031311,128.0,Scolaire,18.0
0212045J,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune - en apprentissage,32211032209,74.0,Apprentissage,15.0
0530068L,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,98.0,Apprentissage,8.0
0594621C,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,125.0,Apprentissage,40.0
0410592W,BTS - Production - Systèmes constructifs bois et habitat - en apprentissage,32211023412,61.0,Apprentissage,15.0
0220065B,BTS - Services - Banque ,32211031313,173.0,Scolaire,18.0
0311989U,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,68.0,Apprentissage,15.0
0580032V,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,44.0,Apprentissage,10.0
0382895R,BTS - Production - Bioqualité - en apprentissage,32211022106,84.0,Apprentissage,5.0
9840268U,Certificat de Spécialisation - Accueil-réception,23K00033413,54.0,Scolaire,28.0
0131786W,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,172.0,Apprentissage,24.0
0596698K,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,7.0,Apprentissage,25.0
0811374D,BTS - Services - Gestion de la PME - en apprentissage,32211031409,52.0,Apprentissage,50.0
0756413N,BTS - Production - Aéronautique - en apprentissage,32211025303,738.0,Apprentissage,100.0
0142468G,BTS - Services - Professions immobilières - en apprentissage,32211031312,118.0,Apprentissage,25.0
0370759Z,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,56.0,Apprentissage,10.0
0142468G,BTS - Services - Banque  - en apprentissage,32211031313,90.0,Apprentissage,25.0
0142468G,BTS - Services - Assurance - en apprentissage,32211031311,42.0,Apprentissage,25.0
0142468G,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,41.0,Apprentissage,25.0
0142468G,BTS - Services - Gestion de la PME - en apprentissage,32211031409,56.0,Apprentissage,25.0
0142468G,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,115.0,Apprentissage,25.0
0142468G,BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage,32211033002,47.0,Apprentissage,25.0
0451805T,BTS - Services - Communication - en apprentissage,32211032003,146.0,Apprentissage,10.0
0451805T,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,174.0,Apprentissage,10.0
0451805T,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,136.0,Apprentissage,10.0
0595778K,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,37.0,Apprentissage,15.0
0740051D,BTS - Services - Tourisme - en apprentissage,32211033426,147.0,Apprentissage,4.0
0353021U,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,84.0,Apprentissage,25.0
0531065V,BTS - Services - Communication - en apprentissage,32211032003,39.0,Apprentissage,2.0
0342555T,BTS - Services - Gestion de la PME - en apprentissage,32211031409,20.0,Apprentissage,30.0
0881449X,"Certificat de Spécialisation Agricole - Production, transformation et commercialisation des produits fermiers - en apprentissage",23G00021213,2.0,Apprentissage,10.0
0301881G,BTS - Services - Gestion de la PME - en apprentissage,32211031409,46.0,Apprentissage,30.0
0301907K,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,23.0,Apprentissage,20.0
0756347S,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,78.0,Apprentissage,30.0
0010014K,BTS - Services - Gestion de la PME - en apprentissage,32211031409,283.0,Apprentissage,24.0
0741627S,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,111.0,Apprentissage,14.0
0921595J,Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif - en apprentissage,23K00033501,126.0,Apprentissage,5.0
7200093N,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,193.0,Scolaire,18.0
7200680B,BTS - Services - Communication - en apprentissage,32211032003,78.0,Apprentissage,30.0
0141872J,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,123.0,Apprentissage,25.0
0731518D,BTS - Services - Gestion de la PME - en apprentissage,32211031409,79.0,Apprentissage,25.0
0290012F,BTS - Production - Conception et Réalisation de Systèmes Automatiques - parcours Marine Nationale/Maistrance-Défense,32211020111,72.0,Scolaire,4.0
0290012F,BTS - Production - Electrotechnique - parcours Marine Nationale/Maistrance-Défense,32211025520,97.0,Scolaire,4.0
0290012F,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - parcours Marine Nationale/Maistrance-Défense",32211025521,113.0,Scolaire,12.0
0290012F,BTS - Production - Motorisations toutes énergies - parcours Marine Nationale/Maistrance-Défense,32211025219,99.0,Scolaire,4.0
0190849V,"BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage",32211022711,15.0,Apprentissage,15.0
0622305U,BTS - Production - Systèmes constructifs bois et habitat - en apprentissage,32211023412,40.0,Apprentissage,12.0
0861277W,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,18.0,Apprentissage,10.0
0672601N,Certificat de Spécialisation - Sommellerie - en apprentissage,23K00033414,21.0,Apprentissage,20.0
0756075W,BTS - Services - Communication - en apprentissage,32211032003,165.0,Apprentissage,20.0
0620052V,BTS - Production - Travaux publics - en apprentissage,32211023206,38.0,Apprentissage,8.0
0620056Z,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux",32211025521,169.0,Scolaire,15.0
0601164P,BTS - Services - Gestion de la PME,32211031409,64.0,Scolaire,24.0
0801479Y,BTS - Services - Communication,32211032003,461.0,Scolaire,53.0
0020012C,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,102.0,Scolaire,18.0
0100948B,BTS - Agricole - Aménagements paysagers - en apprentissage,32212021401,70.0,Apprentissage,24.0
0570030Y,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,198.0,Scolaire,18.0
0170020E,BTS - Services - Conseil et commercialisation de solutions techniques,32211031216,53.0,Scolaire,18.0
0341699M,BTS - Agricole - Aquaculture - en apprentissage,32212021206,142.0,Apprentissage,24.0
0170051N,BTS - Services - Comptabilité et gestion,32211031408,134.0,Scolaire,24.0
0593061G,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,126.0,Scolaire,36.0
0860029P,Certificat de Spécialisation - Technicien(ne) en réseaux électriques - en apprentissage,23K00025508,16.0,Apprentissage,12.0
0370983T,BTS - Production - Techniques et services en matériels agricoles - en apprentissage,32211025213,40.0,Apprentissage,25.0
0370983T,BTS - Production - Maintenance des matériels de construction et de manutention - en apprentissage,32211025218,25.0,Apprentissage,25.0
0521032P,BTS - Production - Systèmes constructifs bois et habitat - en apprentissage,32211023412,30.0,Apprentissage,3.0
0630022G,BTS - Production - Aéronautique,32211025303,950.0,Scolaire,23.0
0570085H,BTS - Services - Support à l'action managériale,32211032409,239.0,Scolaire,24.0
