id;millesime;code_region_ij;code_region;voie;cfd;mefstat11;nb_annee_term;nb_en_emploi_12_mois;nb_en_emploi_18_mois;nb_en_emploi_24_mois;nb_en_emploi_6_mois;nb_poursuite_etudes;nb_sortant;taux_emploi_12_mois;taux_emploi_18_mois;taux_emploi_24_mois;taux_emploi_6_mois;taux_poursuite_etudes
2020_2021_14_apprentissage_46T31101;2020_2021;14;28;apprentissage;46T31101;;14;6;6;8;6;6;8;;;;;
2020_2021_14_apprentissage_01033605;2020_2021;14;28;apprentissage;01033605;;226;35;38;44;27;164;62;56;61;71;44;73
2020_2021_14_apprentissage_36C32401;2020_2021;14;28;apprentissage;36C32401;;7;7;7;7;7;0;7;;;;;
2020_2021_14_apprentissage_01025507;2020_2021;14;28;apprentissage;01025507;;39;30;30;30;27;5;34;88;88;88;79;13
2020_2021_14_apprentissage_46M2520E;2020_2021;14;28;apprentissage;46M2520E;;19;18;18;18;19;0;19;;;;;
2020_2021_14_apprentissage_56T31101;2020_2021;14;28;apprentissage;56T31101;;15;14;13;13;12;0;15;;;;;
2020_2021_14_apprentissage_56T23102;2020_2021;14;28;apprentissage;56T23102;;6;3;3;3;3;1;5;;;;;
2020_2021_14_apprentissage_46M22103;2020_2021;14;28;apprentissage;46M22103;;6;6;6;6;5;0;6;;;;;
2020_2021_14_apprentissage_56T31104;2020_2021;14;28;apprentissage;56T31104;;6;2;2;3;1;2;4;;;;;
2020_2021_14_apprentissage_36C33401;2020_2021;14;28;apprentissage;36C33401;;17;5;5;5;3;10;7;;;;;
2020_2021_14_apprentissage_46C25501;2020_2021;14;28;apprentissage;46C25501;;7;6;5;6;4;0;7;;;;;
2020_2021_14_apprentissage_46X33501;2020_2021;14;28;apprentissage;46X33501;;21;9;12;10;8;3;18;;;;;14
2020_2021_14_apprentissage_46E32001;2020_2021;14;28;apprentissage;46E32001;;6;3;3;1;3;2;4;;;;;
2020_2021_14_apprentissage_56T23302;2020_2021;14;28;apprentissage;56T23302;;30;17;15;16;15;11;19;;;;;37
2020_2021_14_apprentissage_36X25201;2020_2021;14;28;apprentissage;36X25201;;7;6;6;6;5;1;6;;;;;
2020_2021_14_apprentissage_01025406;2020_2021;14;28;apprentissage;01025406;;41;33;34;33;32;6;35;94;97;94;91;15
2020_2021_14_apprentissage_36M33601;2020_2021;14;28;apprentissage;36M33601;;26;22;23;21;20;0;26;85;88;81;77;0
2020_2021_14_apprentissage_46C3120C;2020_2021;14;28;apprentissage;46C3120C;;79;32;30;29;27;24;55;58;55;53;49;30
2020_2021_14_apprentissage_56J33501;2020_2021;14;28;apprentissage;56J33501;;7;2;1;0;0;3;4;;;;;
2020_2021_14_apprentissage_56T3110C;2020_2021;14;28;apprentissage;56T3110C;;54;27;30;32;25;7;47;57;64;68;53;13
2020_2021_14_apprentissage_46T23101;2020_2021;14;28;apprentissage;46T23101;;5;5;5;5;4;0;5;;;;;
2020_2021_14_apprentissage_46T20101;2020_2021;14;28;apprentissage;46T20101;;5;3;3;4;2;1;4;;;;;
2020_2021_14_apprentissage_56T33001;2020_2021;14;28;apprentissage;56T33001;;57;31;23;27;26;2;55;56;42;49;47;4
2020_2021_14_apprentissage_36T31201;2020_2021;14;28;apprentissage;36T31201;;9;6;5;4;4;2;7;;;;;
2020_2021_14_apprentissage_01022103;2020_2021;14;28;apprentissage;01022103;;99;55;51;59;45;31;68;81;75;87;66;31
2020_2021_14_apprentissage_46X2220A;2020_2021;14;28;apprentissage;46X2220A;;43;42;42;42;35;1;42;100;100;100;83;2
2020_2021_14_apprentissage_56T31201;2020_2021;14;28;apprentissage;56T31201;;7;3;2;3;4;2;5;;;;;
2020_2021_14_apprentissage_36X33001;2020_2021;14;28;apprentissage;36X33001;;9;6;5;6;4;0;9;;;;;
2020_2021_14_apprentissage_46T22501;2020_2021;14;28;apprentissage;46T22501;;12;4;4;5;3;7;5;;;;;
2020_2021_14_apprentissage_01033410;2020_2021;14;28;apprentissage;01033410;;23;15;13;14;13;5;18;;;;;22
2020_2021_14_apprentissage_01025207;2020_2021;14;28;apprentissage;01025207;;14;8;7;8;7;4;10;;;;;
2020_2021_14_apprentissage_36N3260B;2020_2021;14;28;apprentissage;36N3260B;;22;9;9;8;9;9;13;;;;;41
2020_2021_14_apprentissage_36C32601;2020_2021;14;28;apprentissage;36C32601;;6;1;1;1;1;4;2;;;;;
2020_2021_14_apprentissage_36T31401;2020_2021;14;28;apprentissage;36T31401;;5;1;1;1;0;4;1;;;;;
2020_2021_14_apprentissage_46M21202;2020_2021;14;28;apprentissage;46M21202;;41;9;8;8;10;19;22;41;36;36;45;46
2020_2021_14_apprentissage_56R23401;2020_2021;14;28;apprentissage;56R23401;;12;7;7;9;7;1;11;;;;;
2020_2021_14_apprentissage_46M33101;2020_2021;14;28;apprentissage;46M33101;;13;10;10;11;10;2;11;;;;;
2020_2021_14_apprentissage_01022106;2020_2021;14;28;apprentissage;01022106;;109;66;74;70;63;16;93;71;80;75;68;15
2020_2021_14_apprentissage_01023302;2020_2021;14;28;apprentissage;01023302;;49;30;29;31;26;14;35;86;83;89;74;29
2020_2021_14_apprentissage_56T23306;2020_2021;14;28;apprentissage;56T23306;;6;2;2;2;3;3;3;;;;;
2020_2021_14_apprentissage_56X33002;2020_2021;14;28;apprentissage;56X33002;;45;28;28;22;29;1;44;64;64;50;66;2
2020_2021_14_apprentissage_46C33602;2020_2021;14;28;apprentissage;46C33602;;12;10;8;10;7;1;11;;;;;
2020_2021_14_apprentissage_46T31203;2020_2021;14;28;apprentissage;46T31203;;59;25;26;30;26;15;44;57;59;68;59;25
2020_2021_14_apprentissage_56T23101;2020_2021;14;28;apprentissage;56T23101;;8;1;2;2;2;5;3;;;;;
2020_2021_14_apprentissage_36X21001;2020_2021;14;28;apprentissage;36X21001;;7;;;;;7;;;;;;
2020_2021_14_apprentissage_56T25402;2020_2021;14;28;apprentissage;56T25402;;3;;;;;;;;;;;
2020_2021_14_apprentissage_01022704;2020_2021;14;28;apprentissage;01022704;;3;;;;;;;;;;;
2020_2021_14_apprentissage_56T25401;2020_2021;14;28;apprentissage;56T25401;;3;;;;;;;;;;;
2020_2021_14_apprentissage_56X25502;2020_2021;14;28;apprentissage;56X25502;;4;;;;;;;;;;;
2020_2021_14_apprentissage_56T22101;2020_2021;14;28;apprentissage;56T22101;;3;;;;;;;;;;;
2020_2021_14_apprentissage_36C33201;2020_2021;14;28;apprentissage;36C33201;;4;;;;;;;;;;;
2020_2021_14_apprentissage_36C32201;2020_2021;14;28;apprentissage;36C32201;;3;;;;;;;;;;;
2020_2021_14_apprentissage_36C3260A;2020_2021;14;28;apprentissage;36C3260A;;1;;;;;;;;;;;
2020_2021_14_apprentissage_36X32405;2020_2021;14;28;apprentissage;36X32405;;3;;;;;;;;;;;
2020_2021_14_apprentissage_46T31401;2020_2021;14;28;apprentissage;46T31401;;1;;;;;;;;;;;
2020_2021_14_apprentissage_36X20001;2020_2021;14;28;apprentissage;36X20001;;2;;;;;;;;;;;
2020_2021_14_apprentissage_46T33404;2020_2021;14;28;apprentissage;46T33404;;2;;;;;;;;;;;
2020_2021_14_apprentissage_56T33402;2020_2021;14;28;apprentissage;56T33402;;1;;;;;;;;;;;
2020_2021_14_apprentissage_36T32001;2020_2021;14;28;apprentissage;36T32001;;1;;;;;;;;;;;
2020_2021_14_apprentissage_56M33105;2020_2021;14;28;apprentissage;56M33105;;4;;;;;;;;;;;
2020_2021_14_apprentissage_36T32402;2020_2021;14;28;apprentissage;36T32402;;2;;;;;;;;;;;
2020_2021_14_apprentissage_36X32403;2020_2021;14;28;apprentissage;36X32403;;4;;;;;;;;;;;
2020_2021_14_apprentissage_46T32403;2020_2021;14;28;apprentissage;46T32403;;2;;;;;;;;;;;
2021_2022_14_scolaire_23220031223;2021_2022;14;28;scolaire;;23220031223;45;6;;;3;18;27;22;;;11;40
2021_2022_14_scolaire_23910033501;2021_2022;14;28;scolaire;;23910033501;71;21;;;21;30;41;51;;;51;42
2021_2022_14_scolaire_23830031214;2021_2022;14;28;scolaire;;23830031214;245;62;;;64;150;95;65;;;67;61
2021_2022_14_scolaire_23110023445;2021_2022;14;28;scolaire;;23110023445;64;19;;;18;36;28;68;;;64;56
2021_2022_14_scolaire_23830033602;2021_2022;14;28;scolaire;;23830033602;22;15;;;14;1;21;71;;;67;5
2021_2022_14_scolaire_32221032211;2021_2022;14;28;scolaire;;32221032211;11;7;;;5;2;9;;;;;
2021_2022_14_scolaire_32221031311;2021_2022;14;28;scolaire;;32221031311;80;56;;;56;20;60;93;;;93;25
2021_2022_14_scolaire_32221033109;2021_2022;14;28;scolaire;;32221033109;21;13;;;12;5;16;;;;;24
2021_2022_14_scolaire_23830033102;2021_2022;14;28;scolaire;;23830033102;25;5;;;3;14;11;;;;;56
2021_2022_14_scolaire_32221020114;2021_2022;14;28;scolaire;;32221020114;23;11;;;8;6;17;;;;;26
2021_2022_14_scolaire_32221022318;2021_2022;14;28;scolaire;;32221022318;27;19;;;20;5;22;86;;;91;19
2021_2022_14_scolaire_32221025215;2021_2022;14;28;scolaire;;32221025215;66;33;;;23;25;41;80;;;56;38
2021_2022_14_scolaire_32221022208;2021_2022;14;28;scolaire;;32221022208;52;21;;;23;22;30;70;;;77;42
2021_2022_14_scolaire_23830023304;2021_2022;14;28;scolaire;;23830023304;62;20;;;16;19;43;47;;;37;31
2021_2022_14_scolaire_23110024322;2021_2022;14;28;scolaire;;23110024322;24;17;;;16;3;21;81;;;76;12
2021_2022_14_scolaire_32221032611;2021_2022;14;28;scolaire;;32221032611;104;25;;;22;57;47;53;;;47;55
2021_2022_14_scolaire_32221032613;2021_2022;14;28;scolaire;;32221032613;87;23;;;20;54;33;70;;;61;62
2021_2022_14_scolaire_23220023444;2021_2022;14;28;scolaire;;23220023444;18;1;;;2;13;5;;;;;
2021_2022_14_scolaire_23910022110;2021_2022;14;28;scolaire;;23910022110;31;17;;;17;11;20;85;;;85;35
2021_2022_14_scolaire_23830025214;2021_2022;14;28;scolaire;;23830025214;428;129;;;106;207;221;58;;;48;48
2021_2022_14_scolaire_23830031206;2021_2022;14;28;scolaire;;23830031206;195;46;;;28;119;76;61;;;37;61
2021_2022_14_scolaire_23220031216;2021_2022;14;28;scolaire;;23220031216;102;10;;;10;63;39;26;;;26;62
2021_2022_14_scolaire_23830023407;2021_2022;14;28;scolaire;;23830023407;49;10;;;8;31;18;;;;;63
2021_2022_14_scolaire_23830024202;2021_2022;14;28;scolaire;;23830024202;23;3;;;1;15;8;;;;;65
2021_2022_14_scolaire_32221025011;2021_2022;14;28;scolaire;;32221025011;5;3;;;3;1;4;;;;;
2021_2022_14_scolaire_23830034303;2021_2022;14;28;scolaire;;23830034303;11;1;;;2;4;7;;;;;
2021_2022_14_scolaire_32221031408;2021_2022;14;28;scolaire;;32221031408;648;202;;;198;331;317;64;;;62;51
2021_2022_14_scolaire_32221023010;2021_2022;14;28;scolaire;;32221023010;59;22;;;21;28;31;71;;;68;47
2021_2022_14_scolaire_23220023326;2021_2022;14;28;scolaire;;23220023326;23;6;;;4;10;13;;;;;43
2021_2022_14_scolaire_23220023115;2021_2022;14;28;scolaire;;23220023115;21;5;;;4;14;7;;;;;67
2021_2022_14_scolaire_32221022506;2021_2022;14;28;scolaire;;32221022506;12;3;;;2;5;7;;;;;
2021_2022_14_scolaire_23830034305;2021_2022;14;28;scolaire;;23830034305;24;4;;;2;15;9;;;;;62
2021_2022_14_scolaire_23220025218;2021_2022;14;28;scolaire;;23220025218;47;9;;;6;22;25;36;;;24;47
2021_2022_14_scolaire_32221032330;2021_2022;14;28;scolaire;;32221032330;11;4;;;3;6;5;;;;;
2021_2022_14_scolaire_23830023404;2021_2022;14;28;scolaire;;23830023404;110;33;;;36;65;45;73;;;80;59
2021_2022_14_scolaire_23220023222;2021_2022;14;28;scolaire;;23220023222;17;4;;;1;11;6;;;;;
2021_2022_14_scolaire_23220022141;2021_2022;14;28;scolaire;;23220022141;23;5;;;1;15;8;;;;;65
2021_2022_14_scolaire_32221022710;2021_2022;14;28;scolaire;;32221022710;32;18;;;17;8;24;75;;;71;25
2021_2022_14_scolaire_23830022004;2021_2022;14;28;scolaire;;23830022004;139;40;;;27;69;70;57;;;39;50
2021_2022_14_scolaire_32221025415;2021_2022;14;28;scolaire;;32221025415;30;15;;;12;12;18;;;;;40
2021_2022_14_scolaire_32221033426;2021_2022;14;28;scolaire;;32221033426;282;95;;;84;136;146;65;;;58;48
2021_2022_14_scolaire_32221020008;2021_2022;14;28;scolaire;;32221020008;141;75;;;65;48;93;81;;;70;34
2021_2022_14_scolaire_32221032325;2021_2022;14;28;scolaire;;32221032325;38;16;;;14;11;27;59;;;52;29
2021_2022_14_scolaire_23220024238;2021_2022;14;28;scolaire;;23220024238;24;3;;;1;13;11;;;;;54
2021_2022_14_scolaire_23830020002;2021_2022;14;28;scolaire;;23830020002;99;11;;;12;71;28;39;;;43;72
2021_2022_14_scolaire_32221025515;2021_2022;14;28;scolaire;;32221025515;126;56;;;48;45;81;69;;;59;36
2021_2022_14_scolaire_23220024005;2021_2022;14;28;scolaire;;23220024005;30;3;;;1;6;24;12;;;4;20
2021_2022_14_scolaire_23110023432;2021_2022;14;28;scolaire;;23110023432;17;7;;;6;6;11;;;;;
2021_2022_14_scolaire_23830022106;2021_2022;14;28;scolaire;;23830022106;457;132;;;106;244;213;62;;;50;53
2021_2022_14_scolaire_23220034405;2021_2022;14;28;scolaire;;23220034405;55;4;;;5;36;19;;;;;65
2021_2022_14_scolaire_23830025006;2021_2022;14;28;scolaire;;23830025006;89;11;;;11;59;30;37;;;37;66
2021_2022_14_scolaire_23221021405;2021_2022;14;28;scolaire;;23221021405;38;11;;;8;14;24;46;;;33;37
2021_2022_14_scolaire_23830025107;2021_2022;14;28;scolaire;;23830025107;41;8;;;9;27;14;;;;;66
2021_2022_14_scolaire_23110023430;2021_2022;14;28;scolaire;;23110023430;14;5;;;3;7;7;;;;;
2021_2022_14_scolaire_23830025513;2021_2022;14;28;scolaire;;23830025513;160;33;;;31;95;65;51;;;48;59
2021_2022_14_scolaire_23830023406;2021_2022;14;28;scolaire;;23830023406;17;9;;;7;3;14;;;;;
2021_2022_14_scolaire_32221025012;2021_2022;14;28;scolaire;;32221025012;15;10;;;5;3;12;;;;;
2021_2022_14_scolaire_23110024238;2021_2022;14;28;scolaire;;23110024238;13;2;;;2;7;6;;;;;
2021_2022_14_scolaire_23910022701;2021_2022;14;28;scolaire;;23910022701;14;4;;;3;6;8;;;;;
2021_2022_14_scolaire_23830033004;2021_2022;14;28;scolaire;;23830033004;1251;366;;;246;556;695;53;;;35;44
2021_2022_14_scolaire_23910033001;2021_2022;14;28;scolaire;;23910033001;26;11;;;7;3;23;48;;;30;12
2021_2022_14_scolaire_23220024239;2021_2022;14;28;scolaire;;23220024239;14;0;;;0;7;7;;;;;
2021_2022_14_scolaire_23830031202;2021_2022;14;28;scolaire;;23830031202;1013;226;;;182;609;404;56;;;45;60
2021_2022_14_scolaire_23220022509;2021_2022;14;28;scolaire;;23220022509;11;1;;;1;5;6;;;;;
2021_2022_14_scolaire_23220031214;2021_2022;14;28;scolaire;;23220031214;177;25;;;17;79;98;26;;;17;45
2021_2022_14_scolaire_23830022303;2021_2022;14;28;scolaire;;23830022303;16;5;;;4;8;8;;;;;
2021_2022_14_scolaire_23220022142;2021_2022;14;28;scolaire;;23220022142;164;21;;;22;74;90;23;;;24;45
2021_2022_14_scolaire_32221020009;2021_2022;14;28;scolaire;;32221020009;140;43;;;36;78;62;69;;;58;56
2021_2022_14_scolaire_32221032610;2021_2022;14;28;scolaire;;32221032610;74;23;;;18;39;35;66;;;51;53
2021_2022_14_scolaire_23220022137;2021_2022;14;28;scolaire;;23220022137;21;2;;;2;9;12;;;;;43
2021_2022_14_scolaire_23220032225;2021_2022;14;28;scolaire;;23220032225;15;2;;;0;9;6;;;;;
2021_2022_14_scolaire_23220023440;2021_2022;14;28;scolaire;;23220023440;45;9;;;7;23;22;41;;;32;51
2021_2022_14_scolaire_23220022129;2021_2022;14;28;scolaire;;23220022129;224;30;;;22;94;130;23;;;17;42
2021_2022_14_scolaire_23830032207;2021_2022;14;28;scolaire;;23830032207;53;7;;;4;35;18;;;;;66
2021_2022_14_scolaire_23220023002;2021_2022;14;28;scolaire;;23220023002;77;16;;;13;30;47;34;;;28;39
2021_2022_14_scolaire_23220022139;2021_2022;14;28;scolaire;;23220022139;234;45;;;42;111;123;37;;;34;47
2021_2022_14_scolaire_32221023412;2021_2022;14;28;scolaire;;32221023412;19;7;;;8;4;15;;;;;
2021_2022_14_scolaire_23110024239;2021_2022;14;28;scolaire;;23110024239;21;6;;;2;7;14;;;;;33
2021_2022_14_scolaire_23220023218;2021_2022;14;28;scolaire;;23220023218;19;5;;;4;8;11;;;;;
2021_2022_14_scolaire_32221034303;2021_2022;14;28;scolaire;;32221034303;27;18;;;13;4;23;78;;;57;15
2021_2022_14_scolaire_23830033003;2021_2022;14;28;scolaire;;23830033003;275;99;;;74;103;172;58;;;43;37
2021_2022_14_scolaire_23910033411;2021_2022;14;28;scolaire;;23910033411;20;18;;;12;2;18;;;;;10
2021_2022_14_scolaire_32221032210;2021_2022;14;28;scolaire;;32221032210;14;6;;;5;5;9;;;;;
2021_2022_14_scolaire_23220031119;2021_2022;14;28;scolaire;;23220031119;24;8;;;4;7;17;;;;;29
2021_2022_14_scolaire_23830030001;2021_2022;14;28;scolaire;;23830030001;2226;386;;;315;1282;944;41;;;33;58
2021_2022_14_scolaire_32221023012;2021_2022;14;28;scolaire;;32221023012;94;30;;;25;54;40;75;;;62;57
2021_2022_14_scolaire_23830032208;2021_2022;14;28;scolaire;;23830032208;45;10;;;6;26;19;;;;;58
2021_2022_14_scolaire_23220031215;2021_2022;14;28;scolaire;;23220031215;44;7;;;9;17;27;26;;;33;39
2021_2022_14_scolaire_23830033002;2021_2022;14;28;scolaire;;23830033002;237;51;;;47;127;110;46;;;43;54
2021_2022_14_scolaire_23910024201;2021_2022;14;28;scolaire;;23910024201;21;9;;;7;3;18;;;;;14
2021_2022_14_scolaire_32221031213;2021_2022;14;28;scolaire;;32221031213;896;392;;;343;364;532;74;;;64;41
2021_2022_14_scolaire_32221033204;2021_2022;14;28;scolaire;;32221033204;284;93;;;76;151;133;70;;;57;53
2021_2022_14_scolaire_23830033101;2021_2022;14;28;scolaire;;23830033101;31;1;;;1;25;6;;;;;81
2021_2022_14_scolaire_23220024240;2021_2022;14;28;scolaire;;23220024240;67;6;;;2;44;23;26;;;9;66
2021_2022_14_scolaire_23830025106;2021_2022;14;28;scolaire;;23830025106;296;60;;;44;171;125;48;;;35;58
2021_2022_14_scolaire_23220025524;2021_2022;14;28;scolaire;;23220025524;201;23;;;13;124;77;30;;;17;62
2021_2022_14_scolaire_32221032332;2021_2022;14;28;scolaire;;32221032332;20;8;;;8;7;13;;;;;35
2021_2022_14_scolaire_23220023445;2021_2022;14;28;scolaire;;23220023445;68;6;;;8;48;20;30;;;40;71
2021_2022_14_scolaire_32221025416;2021_2022;14;28;scolaire;;32221025416;12;4;;;5;4;8;;;;;
2021_2022_14_scolaire_23830024302;2021_2022;14;28;scolaire;;23830024302;25;9;;;7;15;10;;;;;60
2021_2022_14_scolaire_23910025406;2021_2022;14;28;scolaire;;23910025406;46;35;;;27;6;40;88;;;68;13
2021_2022_14_scolaire_32221020113;2021_2022;14;28;scolaire;;32221020113;56;37;;;31;15;41;90;;;76;27
2021_2022_14_scolaire_32221022505;2021_2022;14;28;scolaire;;32221022505;9;5;;;4;2;7;;;;;
2021_2022_14_scolaire_23220025438;2021_2022;14;28;scolaire;;23220025438;15;6;;;4;7;8;;;;;
2021_2022_14_scolaire_23220025223;2021_2022;14;28;scolaire;;23220025223;43;8;;;8;25;18;;;;;58
2021_2022_14_scolaire_32221032409;2021_2022;14;28;scolaire;;32221032409;618;225;;;200;252;366;61;;;55;41
2021_2022_14_scolaire_23110025433;2021_2022;14;28;scolaire;;23110025433;44;24;;;17;9;35;69;;;49;20
2021_2022_14_scolaire_23220031117;2021_2022;14;28;scolaire;;23220031117;37;11;;;7;12;25;44;;;28;32
2021_2022_14_scolaire_32221022711;2021_2022;14;28;scolaire;;32221022711;20;9;;;7;9;11;;;;;45
2021_2022_14_scolaire_32221033107;2021_2022;14;28;scolaire;;32221033107;78;39;;;39;37;41;95;;;95;47
2021_2022_14_scolaire_32221025516;2021_2022;14;28;scolaire;;32221025516;162;61;;;55;60;102;60;;;54;37
2021_2022_14_scolaire_23830031108;2021_2022;14;28;scolaire;;23830031108;134;31;;;25;62;72;43;;;35;46
2021_2022_14_scolaire_23220032227;2021_2022;14;28;scolaire;;23220032227;11;2;;;1;6;5;;;;;
2021_2022_14_scolaire_23830025009;2021_2022;14;28;scolaire;;23830025009;32;11;;;7;18;14;;;;;56
2021_2022_14_scolaire_23830033603;2021_2022;14;28;scolaire;;23830033603;255;82;;;72;137;118;69;;;61;54
2021_2022_14_scolaire_32221033424;2021_2022;14;28;scolaire;;32221033424;87;44;;;33;38;49;90;;;67;44
2021_2022_14_scolaire_32221025001;2021_2022;14;28;scolaire;;32221025001;48;16;;;9;23;25;64;;;36;48
2021_2022_14_scolaire_23830025219;2021_2022;14;28;scolaire;;23830025219;117;20;;;18;90;27;74;;;67;77
2021_2022_14_scolaire_23110033205;2021_2022;14;28;scolaire;;23110033205;24;16;;;16;1;23;70;;;70;4
2021_2022_14_scolaire_32221032614;2021_2022;14;28;scolaire;;32221032614;96;36;;;27;44;52;69;;;52;46
2021_2022_14_scolaire_23830023102;2021_2022;14;28;scolaire;;23830023102;87;17;;;15;64;23;74;;;65;74
2021_2022_14_scolaire_23220034307;2021_2022;14;28;scolaire;;23220034307;52;4;;;3;10;42;10;;;7;19
2021_2022_14_scolaire_23220031122;2021_2022;14;28;scolaire;;23220031122;88;22;;;11;48;40;55;;;28;55
