MEF,FORMATION_DIPLOME,MEF_STAT_11
2322230511,42022305,22124222305
2322340611,42023406,22124223406
2322230611,42022306,22124222306
2322230811,42022308,22124222308
2322230911,42022309,22124222309
2322231011,42022310,22124222310
2322240511,42022405,22124222405
2323230211,42032302,22124232302
2332231111,40122311,22124222311
2442210422,51022104,23520022104
2442410121,51024101,23510024101
2442410222,51024102,23520024102
2442410322,51024103,23520024103
2442410422,51024104,23520024104
2442410521,51024105,23510024105
2442410522,51024105,23520024105
2442420321,51024203,23510024203
2442420322,51024203,23520024203
2442400121,51024001,23510024001
2442400122,51024001,23520024001
2412211921,50022119,23210022119
2442420121,51024201,23510024201
2442420221,51024202,23510024202
2442420222,51024202,23520024202
2442430121,51024301,23510024301
2442430122,51024301,23520024301
2442340122,51023401,23520023401
2443110121,51031101,23510031101
2443110122,51031101,23520031101
2442000222,51020002,23520020002
2442000322,51020003,23520020003
2442220221,51022202,23510022202
2442220222,51022202,23520022202
2442300122,51023001,23520023001
2443240221,51032402,23510032402
2443240222,51032402,23520032402
2443100322,51031003,23520031003
2443120121,51031201,23510031201
1021002411,67010024,21150010024
2443120122,51031201,23520031201
2443110221,51031102,23510031102
2443110222,51031102,23520031102
2443120221,51031202,23510031202
2443120222,51031202,23520031202
2443110321,51031103,23510031103
2443110322,51031103,23520031103
2422421233,50024212,23330024212
2412421321,50024213,23210024213
2422421333,50024213,23330024213
2412422721,50024227,23210024227
2412422722,50024227,23220024227
2412422821,50024228,23210024228
2412421421,50024214,23210024214
2412421422,50024214,23220024214
2412421521,50024215,23210024215
2412421522,50024215,23220024215
2412430721,50024307,23210024307
2412430722,50024307,23220024307
2412430121,50024301,23210024301
2412430122,50024301,23220024301
2422430133,50024301,23330024301
2412430821,50024308,23210024308
2412430822,50024308,23220024308
2412430921,50024309,23210024309
2412430922,50024309,23220024309
3011100722,37011007,31121111007
3011100821,37011008,31111111008
3011100822,37011008,31121111008
3011100921,37011009,31111111009
3011100922,37011009,31121111009
3011101022,37011010,31121111010
3011101721,37011017,31111111017
3011101722,37011017,31121111017
2412513121,50025131,23210025131
2542551322,45025513,25120025513
3011200321,37012003,31111312003
3011200322,37012003,31121312003
3001100111,37011001,31111111001
3011101122,37011011,31121111011
3011101222,37011012,31121111012
3011101322,37011013,31121111013
3011101422,37011014,31121111014
2419999921,50099999,23210099999
2413121121,50031211,23210031211
2413121122,50031211,23220031211
2413110821,50031108,23210031108
2413110822,50031108,23220031108
2413110921,50031109,23210031109
2413110922,50031109,23220031109
2423110933,50031109,23330031109
2413111021,50031110,23210031110
2413111022,50031110,23220031110
2413121221,50031212,23210031212
2413121222,50031212,23220031212
2001001811,47010018,22111410018
2412231221,50022312,23210022312
2412231222,50022312,23220022312
2422231233,50022312,23330022312
2412410921,50024109,23210024109
2412410922,50024109,23220024109
2412233421,50022334,23210022334
2412233422,50022334,23220022334
2412233521,50022335,23210022335
2412233522,50022335,23220022335
2412423021,50024230,23210024230
2412423022,50024230,23220024230
2412513122,50025131,23220025131
2412233621,50022336,23210022336
2412233622,50022336,23220022336
2412342921,50023429,23210023429
3102541411,32025414,32111025414
3112520522,32025205,32221025205
3112520621,32025206,32211025206
2322340711,42023407,22124223407
2322340911,42023409,22124223409
3113342622,32033426,32221033426
2413221722,50032217,23220032217
2322240611,42022406,22124222406
2322330411,42023304,22124223304
3103342611,32033426,32111033426
3113342621,32033426,32211033426
3113121322,32031213,32221031213
2412412722,50024127,23220024127
2322341011,42023410,22124223410
2311330211,43013302,22124113302
2323230311,42032303,22124232303
2323230411,42032304,22124232304
2323220711,42032207,22124232207
2323220811,42032208,22124232208
2323220911,42032209,22124232209
2323221011,42032210,22124232210
2313200111,43032001,22124132001
2323310211,42033102,22124233102
2313310211,43033102,22124133102
2313310111,43033101,22124133101
2412521021,50025210,23210025210
2412512221,50025122,23210025122
2412512222,50025122,23220025122
2412210121,50022101,23210022101
2412210122,50022101,23220022101
2412510421,50025104,23210025104
2412510422,50025104,23220025104
2422510433,50025104,23330025104
3103110311,32031103,32111031103
2412512421,50025124,23210025124
2412512422,50025124,23220025124
2422510533,50025105,23330025105
2412510621,50025106,23210025106
2412510622,50025106,23220025106
2422510633,50025106,23330025106
2412512521,50025125,23210025125
2412512522,50025125,23220025125
3113110322,32031103,32221031103
2322410511,42024105,22124224105
2402331111,50023311,23110023311
2402234411,50022344,23110022344
2402234511,50022345,23110022345
2402234611,50022346,23110022346
2402234711,50022347,23110022347
2422541231,50025412,23310025412
2422541232,50025412,23320025412
2422230131,50022301,23310022301
2422230132,50022301,23320022301
2422231831,50022318,23310022318
2422231832,50022318,23320022318
2422231931,50022319,23310022319
2422231932,50022319,23320022319
2422232031,50022320,23310022320
2422232032,50022320,23320022320
2422232131,50022321,23310022321
2422232132,50022321,23320022321
2422232232,50022322,23320022322
2422230231,50022302,23310022302
2422230232,50022302,23320022302
2422230331,50022303,23310022303
2422230332,50022303,23320022303
2422230432,50022304,23320022304
2422232331,50022323,23310022323
2422232332,50022323,23320022323
2422230531,50022305,23310022305
2422230532,50022305,23320022305
2422230632,50022306,23320022306
2422230731,50022307,23310022307
2422230732,50022307,23320022307
2422230831,50022308,23310022308
2422231032,50022310,23320022310
2422540231,50025402,23310025402
2422540232,50025402,23320025402
2422540331,50025403,23310025403
2422540332,50025403,23320025403
3011101522,37011015,31121111015
3001200411,37012004,31111312004
3001200511,37012005,31111312005
3021200111,37112001,31112312001
3021200211,37112002,31112312002
3001200711,37012007,31111312007
3001200811,37012008,31111312008
7429999911,38199999,44310099999
3112110121,32021101,32211021101
3112110122,32021101,32221021101
3112110221,32021102,32211021102
3112110222,32021102,32221021102
3112120121,32021201,32211021201
3112120122,32021201,32221021201
3112130122,32021301,32221021301
3112110321,32021103,32211021103
3112110322,32021103,32221021103
2212540411,42025404,22123125404
2222540411,42025404,22133125404
2212540111,42025401,22123125401
2222540111,42025401,22133125401
2212540211,42025402,22123125402
2222540211,42025402,22133125402
2443430221,51034302,23510034302
2212540311,42025403,22123125403
2222540311,42025403,22133125403
2212510211,42025102,22123125102
2222510211,42025102,22133125102
2212530111,42025301,22123125301
2212520611,42025206,22123125206
2222520611,42025206,22133125206
2212550111,42025501,22123125501
2222550111,42025501,22133125501
2212520111,42025201,22123125201
2212520211,42025202,22123125202
2222520211,42025202,22133125202
3112520622,32025206,32221025206
3112520321,32025203,32211025203
3112520322,32025203,32221025203
3112530121,32025301,32211025301
3112530122,32025301,32221025301
3112010521,32020105,32211020105
3112550121,32025501,32211025501
3112550122,32025501,32221025501
3112550221,32025502,32211025502
3112550321,32025503,32211025503
3112550322,32025503,32221025503
3112550421,32025504,32211025504
3112550422,32025504,32221025504
3112550522,32025505,32221025505
3112550921,32025509,32211025509
3112550922,32025509,32221025509
3112550621,32025506,32211025506
3112550622,32025506,32221025506
3112550722,32025507,32221025507
3112551021,32025510,32211025510
3112551022,32025510,32221025510
3112551121,32025511,32211025511
3112551122,32025511,32221025511
3112551221,32025512,32211025512
3112551222,32025512,32221025512
3112551321,32025513,32211025513
3112551322,32025513,32221025513
3112010621,32020106,32211020106
3112010622,32020106,32221020106
3113120521,32031205,32211031205
3113120522,32031205,32221031205
3112240221,32022402,32211022402
3112240222,32022402,32221022402
3113230421,32032304,32211032304
2412211922,50022119,23220022119
3113230422,32032304,32221032304
3113230521,32032305,32211032305
2422512533,50025125,23330025125
3113110321,32031103,32211031103
2412211021,50022110,23210022110
2412211022,50022110,23220022110
2412530221,50025302,23210025302
2412530222,50025302,23220025302
2412530322,50025303,23220025303
2412542621,50025426,23210025426
2412542622,50025426,23220025426
2412512721,50025127,23210025127
2412512722,50025127,23220025127
2412500322,50025003,23220025003
2422500333,50025003,23330025003
2412550421,50025504,23210025504
2412550422,50025504,23220025504
2413230221,50032302,23210032302
2413230222,50032302,23220032302
2412550721,50025507,23210025507
2419999922,50099999,23220099999
2442110121,51021101,23510021101
2442110122,51021101,23520021101
2442120121,51021201,23510021201
2442120122,51021201,23520021201
2442110321,51021103,23510021103
2442110421,51021104,23510021104
2442110521,51021105,23510021105
2442120221,51021202,23510021202
2442120421,51021204,23510021204
2442120521,51021205,23510021205
2212240711,42022407,22123122407
2222240611,42022406,22133122406
2442520121,51025201,23510025201
2443100121,51031001,23510031001
2443100221,51031002,23510031002
2443320121,51033201,23510033201
2442120621,51021206,23510021206
2422540431,50025404,23310025404
2412260521,50022605,23210022605
2412260522,50022605,23220022605
2412260621,50022606,23210022606
2412260622,50022606,23220022606
3113220422,32032204,32221032204
2413221521,50032215,23210032215
2423221533,50032215,23330032215
2413221621,50032216,23210032216
2413221622,50032216,23220032216
2412200122,50022001,23220022001
2422200133,50022001,23330022001
2412233021,50022330,23210022330
2412233022,50022330,23220022330
2422233033,50022330,23330022330
2412250221,50022502,23210022502
2412250222,50022502,23220022502
2422250233,50022502,23330022502
2412250321,50022503,23210022503
2412250322,50022503,23220022503
2422250333,50022503,23330022503
2412250421,50022504,23210022504
2412250422,50022504,23220022504
2422250433,50022504,23330022504
2412250621,50022506,23210022506
3112220122,32022201,32221022201
2802123599,50321235,23I01021235
2412250622,50022506,23220022506
2412250721,50022507,23210022507
2412250722,50022507,23220022507
2412250821,50022508,23210022508
2412250822,50022508,23220022508
2412211121,50022111,23210022111
2212520311,42025203,22123125203
2222520311,42025203,22133125203
2222520411,42025204,22133125204
2212520511,42025205,22123125205
2222520511,42025205,22133125205
2212550711,42025507,22123125507
2212230311,42022303,22123122303
2222230311,42022303,22133122303
2212550811,42025508,22123125508
2212550211,42025502,22123125502
2222550211,42025502,22133125502
2212550311,42025503,22123125503
2222550311,42025503,22133125503
2212550411,42025504,22123125504
2222550411,42025504,22133125504
2212550511,42025505,22123125505
2222550511,42025505,22133125505
2443430222,51034302,23520034302
2212240111,42022401,22123122401
2222240111,42022401,22133122401
2212240211,42022402,22123122402
1612199942,55021999,24140021999
1612199944,55021999,24160021999
1612399941,55023999,24130023999
1612399942,55023999,24140023999
1612399943,55023999,24150023999
1612399944,55023999,24160023999
2412212021,50022120,23210022120
1612299941,55022999,24130022999
1612299942,55022999,24140022999
1612299943,55022999,24150022999
1612299944,55022999,24160022999
1612599941,55025999,24130025999
1612599942,55025999,24140025999
3113120621,32031206,32211031206
1612599943,55025999,24150025999
1612599944,55025999,24160025999
1613299941,55032999,24130032999
1613299942,55032999,24140032999
2212341011,42023410,22123123410
2222341011,42023410,22133123410
2213230311,42032303,22123132303
2223230311,42032303,22133132303
2412240722,50022407,23220022407
2213230411,42032304,22123132304
2223230411,42032304,22133132304
2213220711,42032207,22123132207
2223220711,42032207,22133132207
2213220811,42032208,22123132208
2223220811,42032208,22133132208
2213220911,42032209,22123132209
2223220911,42032209,22133132209
2213221011,42032210,22123132210
2223221011,42032210,22133132210
2213340311,42033403,22123133403
2223340711,42033407,22133133407
2223340811,42033408,22133133408
2223340911,42033409,22133133409
2322300211,42023002,22124223002
2532240411,01022404,23910022404
2212330411,42023304,22123123304
2222240711,42022407,22133122407
2222330411,42023304,22133123304
2021101011,47011010,22131111010
3112501321,32025013,32211025013
2312310211,43023102,22124123102
2312310111,43023101,22124123101
2322310111,42023101,22124223101
2312330211,43023302,22124123302
2312330111,43023301,22124123301
2322330211,42023302,22124223302
2322230111,42022301,22124222301
2322230211,42022302,22124222302
2312540111,43025401,22124125401
2322540411,42025404,22124225404
2322540111,42025401,22124225401
2322540311,42025403,22124225403
2322510211,42025102,22124225102
2442120821,51021208,23510021208
2442120921,51021209,23510021209
2442121021,51021210,23510021210
2442121121,51021211,23510021211
2442121221,51021212,23510021212
2442121321,51021213,23510021213
2442121421,51021214,23510021214
2442121521,51021215,23510021215
2442110621,51021106,23510021106
2442110721,51021107,23510021107
